language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
guan1279,-,-,-,-,m,-,o,-,u,-
yuet1238,-,-,-,-,m,-,a,-,u,-
yuet1238,-,-,-,-,m,-,a,n,E,-
yang1307,-,-,-,-,m,-,o,-,u,-
chan1326,-,-,-,-,m,-,a,-,u,-
chen1267,-,-,-,-,m,-,a,-,u,-
pand1262,-,-,-,-,m,-,a,-,u,-
east2363,-,-,-,-,m,-,a,-,u,-
east2363,-,-,-,-,m,-,a,-,u,-
liuq1235,-,-,-,-,m,-,a,-,u,7
liuq1235,-,-,-,-,m,-,a,-,u,-
liuq1235,-,-,-,-,m,-,a,-,u,7
cent2009,-,-,-,-,m,-,a,-,u,-
cent2009,-,-,-,-,m,-,a,-,u,-
cent2009,-,-,-,-,m,-,a,-,u,-
dong1287,-,-,-,-,m,-,-,-,o,-
nunu1247,-,-,-,-,m,-,-,-,o,-
numa1251,-,-,-,-,m,-,a,-,u,-
nort2747,-,-,-,-,m,-,-,-,o,-
sout2754,-,-,-,-,q,h,e,-,u,-
chua1248,-,-,-,-,m,-,a,-,u,-
larg1235,-,-,-,-,k,-,a,-,u,-
cent1394,-,-,-,-,t,-,3,-,u,-
luop1235,-,-,-,-,7,-,3,k,o,-
luop1235,-,-,-,-,q,-,o,k,o,-
jion1236,-,-,-,-,m,-,a,-,u,-
shee1238,t,s,-,a,n,-,-,-,-,-
pahn1237,7,-,-,a,m,-,-,-,o,-
pahn1237,-,-,-,-,m,-,a,-,u,-
youn1235,k,-,-,3,m,-,a,-,u,-
east2371,k,-,-,i,m,-,-,-,o,-
west2430,t,S,o,N,m,-,-,-,o,-
kimm1245,-,-,-,-,m,-,a,-,u,-
iumi1238,-,-,-,-,m,-,-,-,o,-
biao1254,-,-,-,-,m,-,-,-,u,-
dzao1238,-,-,-,-,m,-,-,-,u,-
sich1238,k,-,-,-,h,-,a,t,u,-
