language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,-,S,-,-,a,N
shee1238,-,-,-,7,-,-,o,-
pahn1237,-,-,-,7,-,-,i,-
pahn1237,t,S,-,h,-,-,a,N
youn1235,k,-,-,h,-,-,u,-
east2371,-,-,-,h,3,-,u,-
west2430,n,-,-,q,3,s,a,-
east2370,-,-,-,S,-,-,a,N
nort2747,t,-,-,y,-,-,o,-
sout2754,t,-,-,y,-,-,o,-
nort2749,-,-,-,m,-,-,o,-
cent1394,-,-,-,7,-,-,a,N
luop1235,-,-,-,7,-,-,o,-
luop1235,-,-,-,7,-,-,a,-
larg1235,-,-,-,x,-,-,u,-
kimm1245,t,S,-,h,-,-,u,N
iumi1238,t,s,-,h,-,-,a,N
biao1254,t,h,-,y,-,-,3,-
east2363,-,S,i,y,-,-,3,N
east2363,t,S,i,y,-,-,3,N
liuq1235,t,s,-,-,-,-,i,N
liuq1235,t,S,-,-,-,-,u,N
liuq1235,t,s,i,y,-,-,o,N
cent2009,-,S,u,-,-,-,-,N
cent2009,-,s,u,w,-,-,3,N
cent2009,-,S,u,w,-,-,3,N
