language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,-,S,-,-,i,-
shee1238,-,-,t,s,h,-,i,-
pahn1237,-,-,t,-,a,-,u,-
pahn1237,-,-,t,-,a,-,u,-
youn1235,-,-,t,s,h,-,i,n
east2371,-,-,d,-,-,-,a,-
west2430,q,o,t,-,-,-,3,-
nort2747,-,-,t,-,-,-,u,-
sout2754,-,-,s,-,-,-,a,n
nort2749,-,-,t,-,-,-,3,-
cent1394,-,-,t,-,-,-,u,-
luop1235,-,-,7,-,3,8,o,-
luop1235,-,-,q,-,o,z,o,-
larg1235,-,-,d,-,e,-,i,-
kimm1245,-,-,t,-,-,-,a,N
iumi1238,-,-,t,s,-,-,a,N
biao1254,-,-,t,s,-,-,a,N
dzao1238,-,-,h,-,-,-,o,N
east2363,-,-,f,-,-,-,3,n
east2363,-,-,f,-,-,-,a,n
liuq1235,-,-,f,-,-,-,3,n
liuq1235,-,-,f,-,-,-,o,n
liuq1235,-,-,f,-,-,-,u,n
cent2009,-,-,f,-,-,-,u,n
cent2009,-,-,f,-,-,-,u,n
cent2009,-,-,f,-,-,-,u,n
sich1238,-,-,S,-,-,-,i,-
