language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
jion1236,-,-,-,-,k,-,-,-,e,-,-,n,-,-,-
shee1238,l,-,i,n,k,-,-,w,a,-,-,n,-,-,-
pahn1237,-,-,-,-,k,-,-,-,e,-,-,u,-,-,-
pahn1237,-,-,-,-,k,-,-,-,e,-,-,u,-,-,-
youn1235,-,-,-,-,k,-,-,-,a,n,l,o,-,-,-
east2371,-,-,-,-,q,-,-,-,a,-,-,-,-,-,-
west2430,t,-,o,-,k,-,-,-,u,-,-,-,-,-,-
east2370,-,-,-,-,q,-,-,-,a,-,-,n,-,-,-
nort2747,-,-,-,-,q,-,-,-,a,-,-,N,-,-,-
sout2754,-,-,-,-,q,-,-,-,a,-,-,n,q,-,a
nort2749,-,-,-,-,q,-,-,-,o,-,-,-,-,-,-
cent1394,-,-,-,-,h,-,u,w,a,-,-,-,-,-,-
luop1235,7,-,3,-,q,e,i,t,o,-,-,N,-,-,-
luop1235,-,-,-,-,q,e,i,t,3,-,-,n,p,y,E
larg1235,t,-,a,-,q,-,-,-,a,-,-,-,-,-,-
kimm1245,t,S,a,N,k,-,-,-,o,-,-,m,-,-,-
iumi1238,-,-,-,-,k,-,-,-,E,-,-,N,-,-,-
biao1254,m,-,a,-,k,-,-,w,a,-,-,i,-,-,-
dzao1238,-,-,-,-,k,-,-,-,u,-,-,p,-,-,-
east2363,-,-,-,-,k,-,-,-,o,-,-,p,-,-,-
east2363,-,-,-,-,k,-,-,-,o,-,-,p,-,-,-
liuq1235,-,-,-,-,k,-,-,-,o,-,-,p,-,-,-
liuq1235,-,-,-,-,k,-,-,-,u,-,-,-,-,-,-
liuq1235,-,-,-,-,k,-,-,-,a,-,-,p,-,-,-
liuq1235,-,-,-,-,S,-,-,-,e,-,-,-,-,-,-
liuq1235,-,-,-,-,k,-,-,w,E,-,-,-,-,-,-
liuq1235,-,-,-,-,k,-,-,-,a,-,-,p,-,-,-
cent2009,-,-,-,-,k,-,-,-,o,-,-,p,-,-,-
cent2009,-,-,-,-,k,-,-,-,o,-,-,p,-,-,-
cent2009,-,-,-,-,k,-,-,-,o,-,-,p,-,-,-
sich1238,-,-,-,-,7,-,-,-,o,u,-,p,-,-,o
