language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,-,-,L,-,a,-,-,-,i,-,-,-,-
shee1238,-,-,t,-,-,-,-,-,o,-,-,-,-
pahn1237,-,-,7,-,a,m,a,l,u,-,-,-,-
pahn1237,-,-,h,-,a,-,-,-,N,-,-,-,-
youn1235,-,-,t,-,e,-,-,-,u,-,-,-,-
east2371,-,-,k,-,i,-,-,t,a,-,-,-,-
west2430,-,-,q,-,o,-,-,L,o,-,-,-,-
east2370,-,-,l,-,-,-,-,-,u,-,-,w,e
nort2747,-,-,l,-,-,-,-,-,-,-,-,-,E
sout2754,-,-,l,-,-,-,-,-,o,-,-,-,-
nort2749,-,-,t,-,3,-,-,-,-,-,-,-,-
cent1394,-,-,t,-,3,-,-,-,-,-,-,-,-
luop1235,-,-,t,-,3,-,-,t,o,-,-,-,-
luop1235,-,-,t,-,3,-,-,t,o,-,-,-,-
larg1235,-,-,t,-,e,-,-,-,i,-,-,-,-
kimm1245,-,-,t,-,a,-,-,-,u,-,-,-,-
iumi1238,-,-,t,s,a,-,-,-,u,-,-,-,-
biao1254,-,-,t,s,a,-,-,-,u,-,-,-,-
dzao1238,-,-,t,-,a,-,-,-,u,-,-,-,-
east2363,-,-,t,-,-,-,-,-,i,n,-,-,-
east2363,w,a,t,-,-,-,-,-,i,n,-,-,-
liuq1235,-,-,t,-,-,-,-,-,i,n,-,7,-
liuq1235,w,a,t,-,-,-,-,-,i,n,-,-,-
liuq1235,-,-,t,-,-,-,-,-,i,n,-,7,-
cent2009,-,-,t,-,-,-,-,-,i,n,-,-,-
cent2009,-,-,t,-,-,-,-,-,i,n,-,-,-
cent2009,-,-,t,-,-,-,-,-,i,n,-,-,-
sich1238,-,-,t,-,S,-,-,h,i,t,s,w,a
