language,x1,x2,x3,x4,x5,x6
guan1279,t,s,-,h,a,t
guan1279,t,S,-,h,a,t
xian1255,t,s,-,h,a,t
nann1239,t,s,-,h,a,t
yuet1238,t,s,-,h,i,t
guiy1235,t,S,-,h,i,-
wuha1234,t,S,-,h,i,-
chan1326,t,s,-,h,i,-
chen1267,t,S,-,h,i,-
kunm1234,t,S,-,h,i,-
hain1237,-,s,-,-,i,t
tuol1234,t,S,-,h,i,-
pand1262,-,h,-,y,a,t
sand1270,-,S,-,-,3,t
sand1270,-,h,-,y,3,t
east2363,-,S,-,-,a,t
east2363,t,S,-,-,a,t
liuq1235,t,s,-,-,a,t
liuq1235,t,S,-,-,a,t
liuq1235,t,s,-,-,a,t
cent2009,-,S,-,-,E,t
cent2009,-,s,-,-,3,t
cent2009,-,S,-,-,a,t
dong1287,-,s,-,-,3,N
nunu1247,-,s,u,w,3,N
numa1251,-,S,-,-,a,N
east2370,-,S,-,-,u,N
nort2747,-,S,-,-,o,N
sout2754,t,s,-,-,a,m
chua1248,-,S,-,-,a,N
larg1235,-,S,-,-,a,u
nort2749,-,s,-,-,a,-
cent1394,t,S,-,-,a,N
luop1235,-,z,-,-,o,N
luop1235,-,z,-,-,u,N
jion1236,-,S,-,-,3,N
shee1238,t,s,-,h,u,N
pahn1237,t,S,-,-,a,N
pahn1237,t,S,-,-,a,-
youn1235,-,s,-,-,a,N
east2371,-,z,-,-,a,N
west2430,t,S,-,-,o,N
iumi1238,-,s,-,y,e,-
