language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,8,-,-,-,u,-
shee1238,k,a,t,-,-,-,u,-
pahn1237,-,-,t,-,-,-,o,-
pahn1237,-,-,t,-,-,-,o,-
youn1235,-,-,t,-,-,a,u,-
east2371,-,-,t,-,-,3,u,-
west2430,-,-,t,-,-,-,o,-
east2370,-,-,t,-,-,-,o,-
nort2747,-,-,t,-,-,-,o,-
sout2754,-,-,t,-,-,a,u,-
nort2749,-,-,t,-,-,-,3,-
cent1394,-,-,t,-,-,-,o,-
luop1235,-,-,t,-,-,-,u,-
luop1235,-,-,t,3,t,3,u,-
larg1235,-,-,t,-,-,-,o,-
kimm1245,-,-,d,-,-,-,u,-
iumi1238,-,-,d,-,-,-,u,-
biao1254,-,-,d,-,-,-,u,-
dzao1238,-,-,s,-,-,y,a,m
east2363,-,-,l,-,-,-,a,k
east2363,-,-,l,-,-,-,a,k
liuq1235,-,-,l,-,-,-,a,k
liuq1235,-,-,l,-,-,-,a,k
liuq1235,-,-,l,-,-,-,a,k
cent2009,-,-,l,-,-,-,a,k
cent2009,-,-,l,-,-,-,a,k
cent2009,-,-,l,-,-,-,a,k
sich1238,-,-,n,-,-,o,o,-
