language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,-,8,-,-,a,-
shee1238,-,-,-,t,-,-,i,-
pahn1237,-,-,-,t,h,-,u,-
pahn1237,-,-,-,t,h,-,u,-
youn1235,-,-,-,t,h,e,u,-
east2371,-,-,-,L,y,-,a,-
west2430,t,S,i,t,h,-,o,-
east2370,-,-,-,t,h,-,o,-
nort2747,-,-,-,t,h,y,3,-
sout2754,-,-,-,t,L,-,a,-
nort2749,-,-,-,t,S,-,a,-
cent1394,-,-,-,t,S,-,3,-
luop1235,-,-,-,t,S,-,u,N
larg1235,-,-,-,n,G,-,u,-
kimm1245,-,-,-,-,l,-,a,i
iumi1238,-,-,-,t,h,-,o,-
biao1254,-,-,-,t,h,-,o,-
dzao1238,-,-,-,t,-,-,o,-
east2363,-,-,-,-,y,-,a,k
east2363,-,-,-,-,p,e,a,N
east2363,-,-,-,-,p,e,a,N
liuq1235,-,-,-,-,Z,-,a,k
liuq1235,-,-,-,-,p,-,e,N
liuq1235,-,-,-,-,x,-,a,k
liuq1235,-,-,-,-,y,-,a,k
cent2009,-,-,-,-,r,-,a,k
cent2009,-,-,-,-,p,-,E,N
cent2009,-,-,-,-,r,-,a,k
sich1238,-,-,-,d,Z,-,i,-
