language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,-,-,n,p,-,-,-,a,-,N,-
shee1238,-,-,-,p,-,-,-,a,-,N,-
pahn1237,-,-,-,m,-,-,-,a,-,N,-
pahn1237,-,-,n,p,-,-,-,a,-,N,-
youn1235,-,-,-,m,-,-,-,o,-,-,-
east2371,-,-,-,b,i,l,y,a,-,N,-
west2430,-,-,n,p,-,-,-,e,-,-,-
east2370,-,-,-,k,e,-,-,u,-,-,-
nort2747,-,-,-,p,-,-,-,E,-,-,-
sout2754,-,-,-,p,-,-,-,o,-,-,-
nort2749,q,3,n,p,-,-,-,3,-,-,-
cent1394,-,-,n,p,-,-,-,o,-,N,-
luop1235,7,3,n,p,-,-,-,o,-,N,-
luop1235,q,o,n,p,-,-,-,a,-,N,-
larg1235,-,-,n,p,-,-,-,u,-,-,-
kimm1245,-,-,-,t,-,-,-,o,-,N,-
iumi1238,-,-,-,b,-,-,-,u,-,n,-
biao1254,-,-,-,b,-,-,-,i,-,n,-
dzao1238,-,-,-,b,-,-,-,a,-,n,-
east2363,-,-,s,-,-,-,-,u,w,3,t
east2363,-,-,n,-,-,-,-,3,-,i,-
liuq1235,-,-,n,-,-,-,-,a,-,i,7
liuq1235,-,-,n,-,-,-,-,a,-,i,-
liuq1235,-,-,n,-,-,-,-,3,-,i,7
cent2009,-,-,n,-,-,-,-,3,-,i,-
cent2009,-,-,n,-,-,-,-,3,-,i,-
cent2009,-,-,n,-,-,-,-,3,-,i,-
