language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
jion1236,n,-,-,-,-,-,-,-,-,t,-,y,-,-,-,-,o,-,-,N,-,-,-,-
shee1238,n,-,y,-,a,N,k,o,-,k,-,y,-,-,-,-,u,-,-,N,-,-,-,-
pahn1237,n,-,-,-,-,-,-,-,-,t,-,S,-,-,-,-,a,-,-,N,t,s,i,-
youn1235,-,-,-,-,-,-,-,-,-,k,3,p,-,-,-,-,a,-,-,N,-,-,-,-
east2371,-,-,-,-,-,-,-,-,-,t,-,s,e,n,d,3,u,-,-,-,-,-,-,-
west2430,p,-,y,-,i,-,k,u,n,t,-,S,-,-,-,-,u,-,-,-,-,-,-,-
east2370,-,-,h,-,-,-,-,o,-,n,-,y,-,-,-,-,a,-,-,N,-,-,-,-
nort2747,f,-,h,-,-,-,-,u,-,t,S,h,-,-,-,-,u,-,-,-,-,-,-,-
sout2754,t,-,h,-,-,-,-,i,N,t,-,y,-,-,-,-,u,-,-,-,-,-,-,-
nort2749,-,-,h,-,-,-,-,o,n,t,-,S,-,-,-,-,o,-,-,l,-,-,a,-
cent1394,-,-,w,-,-,-,-,o,n,t,-,S,-,-,-,-,a,-,-,N,-,-,-,-
luop1235,7,3,X,-,-,-,-,o,n,d,-,Z,-,-,-,-,o,-,-,N,-,-,-,-
luop1235,-,-,X,-,-,-,-,u,n,d,-,Z,-,-,-,-,u,-,-,N,-,-,-,-
larg1235,-,-,f,-,a,-,-,u,n,t,-,S,-,-,-,-,a,-,-,u,-,-,-,-
kimm1245,t,-,S,-,a,-,-,m,-,d,-,Z,-,-,-,-,o,-,-,m,-,-,-,-
iumi1238,-,-,-,-,-,-,-,-,-,d,-,z,-,-,-,-,o,-,-,m,t,-,a,u
biao1254,t,-,h,y,3,-,-,u,-,t,-,y,-,-,-,3,u,p,-,l,-,-,i,-
dzao1238,-,-,p,-,e,-,-,i,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-
east2363,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,u,w,e,i,-,-,-,-
east2363,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,u,-,-,i,-,-,-,-
liuq1235,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,u,-,-,i,-,-,-,-
liuq1235,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,u,-,-,i,-,-,-,-
liuq1235,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,o,-,-,i,-,-,-,-
cent2009,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,u,-,-,i,-,-,-,-
cent2009,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,u,w,e,i,-,-,-,-
cent2009,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,u,-,-,i,-,-,-,-
sich1238,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,u,b,-,u,-,-,-,-
