language,x1,x2,x3,x4,x5,x6,x7
jion1236,7,-,o,-,-,N,-
shee1238,7,-,o,-,-,N,-
pahn1237,7,-,a,-,-,N,-
pahn1237,7,-,a,-,-,N,-
east2371,7,-,u,-,-,-,-
west2430,7,-,u,-,-,-,-
east2370,7,e,u,-,-,-,-
nort2747,7,-,3,-,-,-,-
sout2754,7,-,u,-,-,-,-
nort2749,7,-,o,-,-,-,-
cent1394,7,-,a,-,-,N,-
luop1235,7,-,3,7,o,N,-
luop1235,q,-,o,7,u,N,-
larg1235,7,-,a,-,-,u,-
kimm1245,7,-,u,-,-,m,-
iumi1238,7,-,u,-,-,m,-
biao1254,7,-,3,-,-,n,-
dzao1238,m,-,-,-,-,m,-
east2363,y,-,a,-,-,m,-
east2363,l,-,a,-,-,m,-
liuq1235,Z,-,a,-,-,m,-
liuq1235,x,-,a,-,-,m,-
liuq1235,y,-,a,-,-,m,-
cent2009,r,-,a,-,-,m,-
cent2009,8,-,a,-,-,m,-
cent2009,r,-,a,-,-,m,-
sich1238,7,-,a,-,-,n,a
