language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,-,-,n,-,p,l,-,i,-,-,-
shee1238,-,-,-,-,-,p,-,i,-,-,-
pahn1237,-,-,n,-,-,e,-,i,-,-,-
pahn1237,-,-,n,t,h,e,-,i,-,-,-
youn1235,-,-,k,-,-,3,m,i,-,-,-
east2371,-,-,k,-,-,-,-,i,m,y,a
west2430,-,-,q,-,-,-,-,o,m,y,o
east2370,-,-,q,-,-,-,-,a,n,y,a
nort2747,-,-,q,-,-,-,-,a,n,i,-
nort2749,q,3,n,-,p,l,-,e,-,-,-
cent1394,-,-,n,-,p,l,-,e,-,-,-
luop1235,7,3,n,-,b,l,-,E,-,-,-
luop1235,7,a,n,-,b,l,-,e,-,-,-
larg1235,7,a,n,-,d,l,a,i,-,-,-
kimm1245,-,-,-,-,b,y,-,a,t,-,-
iumi1238,-,-,-,-,b,y,-,e,t,-,-
biao1254,-,-,-,-,b,l,-,i,t,-,-
dzao1238,-,-,-,-,b,-,-,e,t,-,-
east2363,-,-,-,-,-,l,-,i,n,-,-
east2363,-,-,-,-,-,l,-,i,n,-,-
liuq1235,-,-,-,-,-,l,-,i,n,-,-
liuq1235,-,-,-,-,-,l,-,i,n,-,-
liuq1235,-,-,-,-,-,l,-,i,n,-,-
cent2009,-,-,-,-,-,l,-,i,n,-,-
cent2009,-,-,-,-,-,l,-,i,n,-,-
cent2009,-,-,-,-,-,l,-,3,n,-,-
sich1238,-,-,l,o,p,h,-,a,-,-,-
