language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,m,-,3,-,N,-,p,u,-,-,-,-,-
shee1238,k,-,u,N,n,-,-,u,-,N,-,-,-
pahn1237,-,-,-,-,n,-,-,o,-,N,-,-,-
pahn1237,-,-,-,-,m,a,t,a,-,u,-,-,-
youn1235,t,-,a,-,n,-,-,a,-,N,-,-,-
east2371,t,h,a,N,n,-,-,a,-,N,-,-,-
west2430,-,-,-,-,n,-,-,o,-,N,-,-,-
east2370,-,-,-,-,n,-,-,a,-,N,-,-,-
nort2747,-,-,-,-,n,-,-,a,-,N,-,-,-
sout2754,-,-,-,-,n,-,-,a,-,N,k,e,i
nort2749,-,-,-,-,n,-,-,o,-,-,-,-,-
cent1394,-,-,-,-,n,-,-,o,-,-,-,-,-
luop1235,-,-,-,-,n,-,-,u,-,-,-,-,-
luop1235,-,-,-,-,n,3,-,u,-,-,-,-,-
larg1235,-,-,-,-,n,-,-,o,-,-,-,-,-
kimm1245,-,-,-,-,n,-,-,o,-,m,-,-,-
iumi1238,-,-,-,-,m,-,-,o,-,N,h,a,i
biao1254,-,-,-,-,n,-,-,3,-,n,n,a,-
dzao1238,-,-,-,-,n,-,-,u,-,m,-,-,-
liuq1235,t,-,e,N,N,-,-,i,-,7,-,-,-
liuq1235,d,-,3,i,5,-,-,i,-,7,-,-,-
sich1238,-,-,-,-,n,-,-,u,d,Z,-,o,-
