language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,-,-,-,-,-,S,-,e,-
shee1238,-,-,t,-,-,-,s,h,a,-
pahn1237,-,-,-,-,-,-,s,-,a,-
pahn1237,q,a,t,-,-,-,h,-,e,-
youn1235,-,-,N,-,-,-,y,-,a,N
east2371,-,-,-,-,-,-,l,3,u,-
west2430,-,-,q,o,-,-,l,-,u,-
east2370,-,-,t,-,-,-,s,-,u,N
nort2747,-,-,t,-,-,-,y,-,i,n
sout2754,-,-,t,-,-,-,s,-,a,m
nort2749,-,-,-,-,-,-,l,-,E,-
cent1394,-,-,-,-,-,-,l,-,E,-
luop1235,-,-,7,3,k,i,l,-,i,-
luop1235,-,-,7,a,-,-,l,e,i,-
kimm1245,-,-,t,-,-,-,S,-,i,k
iumi1238,-,-,t,-,-,-,s,-,i,-
biao1254,-,-,d,-,-,-,-,-,i,n
dzao1238,-,-,-,-,-,-,s,y,a,-
liuq1235,-,-,t,-,-,-,s,-,i,k
liuq1235,-,-,t,-,-,-,S,-,i,k
liuq1235,-,-,t,-,-,-,s,-,i,k
