language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,-,-,n,-,-,t,-,S,-,e,-,-,-
shee1238,-,-,-,-,-,t,-,s,-,e,-,-,-
pahn1237,-,-,-,-,-,t,-,h,-,o,-,-,-
pahn1237,-,-,-,-,-,t,-,h,a,u,-,-,-
youn1235,-,-,-,-,-,-,-,s,a,u,-,-,-
east2371,-,-,-,-,-,-,-,z,-,e,-,n,-
west2430,-,-,n,-,-,t,-,s,-,e,-,i,-
east2370,-,-,-,-,-,L,-,y,-,a,-,-,-
nort2747,-,-,-,-,-,-,-,s,-,o,-,-,-
nort2749,-,-,n,z,n,d,-,z,-,o,-,-,-
cent1394,-,-,n,-,-,t,-,s,-,o,-,-,-
luop1235,-,-,n,-,-,d,-,z,-,o,-,-,-
luop1235,t,3,n,-,-,d,-,z,-,a,-,-,-
larg1235,-,-,-,-,-,-,-,Z,-,a,-,-,-
kimm1245,-,-,-,-,-,k,-,y,-,a,-,i,-
iumi1238,-,-,-,-,-,k,-,-,-,a,-,i,-
biao1254,-,-,-,-,-,k,-,h,-,o,-,-,-
dzao1238,-,-,-,-,-,k,-,-,-,e,-,i,-
east2363,-,-,-,-,-,p,-,y,-,o,3,m,-
east2363,-,-,-,-,-,p,-,l,-,o,-,m,-
liuq1235,-,-,-,-,-,p,u,w,-,3,-,m,7
liuq1235,-,-,-,-,-,-,-,s,a,u,-,-,-
liuq1235,-,-,-,-,-,p,-,y,-,o,-,m,7
cent2009,-,-,-,-,-,-,-,p,-,o,-,m,-
cent2009,-,-,-,-,-,p,-,y,-,o,-,m,-
cent2009,-,-,-,-,-,-,-,r,-,o,-,-,-
