language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,y,a,-,-,N,-
shee1238,-,-,y,o,-,-,N,-
pahn1237,-,-,h,i,-,-,h,i
pahn1237,-,-,Z,u,-,-,N,-
youn1235,-,-,y,a,-,-,N,-
east2371,-,-,Z,a,-,-,N,-
west2430,t,o,Z,o,-,-,N,-
east2370,l,-,y,e,-,-,-,-
nort2747,l,-,y,i,-,-,-,-
sout2754,l,-,y,i,-,-,-,-
nort2749,-,-,Z,a,-,-,-,-
cent1394,-,-,s,e,-,-,i,-
luop1235,7,3,Z,o,-,-,N,-
luop1235,q,o,Z,u,-,-,N,-
larg1235,-,-,Z,a,-,-,u,-
kimm1245,-,-,z,u,-,-,N,-
iumi1238,-,-,Z,u,-,-,N,-
biao1254,-,-,Z,u,-,-,w,3
dzao1238,-,-,Z,i,-,-,N,-
east2363,-,-,y,u,w,3,N,-
east2363,-,-,y,u,w,3,N,-
liuq1235,-,-,y,u,-,-,N,-
liuq1235,-,-,y,u,-,-,N,-
liuq1235,-,-,y,o,-,-,N,-
cent2009,-,-,y,u,-,-,N,-
cent2009,-,-,y,u,w,3,N,-
cent2009,-,-,y,o,-,3,N,-
