language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
jion1236,-,-,-,7,-,-,-,-,o,-,-,N
shee1238,-,-,-,h,-,-,-,-,u,-,-,N
pahn1237,m,a,-,7,-,-,-,-,a,-,-,N
pahn1237,t,3,-,q,-,-,-,h,a,-,-,N
east2371,h,a,N,7,-,-,-,-,u,-,-,-
west2430,-,-,-,7,-,-,-,-,u,-,-,-
east2370,-,-,-,7,e,u,l,y,o,-,-,-
nort2747,-,-,-,7,-,-,-,-,3,-,-,-
sout2754,-,-,-,7,-,-,-,-,u,-,-,-
nort2749,-,-,-,t,-,-,S,-,u,-,-,-
cent1394,-,-,-,k,-,-,-,-,a,-,-,N
luop1235,-,-,-,7,-,-,-,-,3,s,-,u
luop1235,-,-,-,X,-,-,l,-,e,-,-,i
larg1235,-,-,-,d,-,-,l,-,i,-,-,-
kimm1245,-,-,-,7,-,-,-,-,u,-,-,m
iumi1238,-,-,-,s,-,-,-,-,u,w,3,N
biao1254,-,-,-,d,-,-,-,-,a,-,-,-
dzao1238,-,-,-,d,-,-,-,-,o,-,-,i
east2363,-,-,-,t,-,-,-,-,a,-,-,-
east2363,-,-,-,t,-,-,-,-,a,-,-,-
liuq1235,-,-,-,t,-,-,-,-,a,-,-,7
liuq1235,-,-,-,t,-,-,-,-,a,-,-,-
liuq1235,-,-,-,w,-,-,-,-,a,-,i,7
liuq1235,-,-,-,t,-,-,-,-,a,-,-,7
cent2009,-,-,-,t,-,-,-,-,a,-,-,-
cent2009,-,-,-,t,-,-,-,-,a,-,-,-
cent2009,-,-,-,t,-,-,-,-,a,-,-,-
sich1238,-,-,-,k,-,-,h,-,o,-,-,-
