language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
guan1279,-,-,S,-,-,-,-,a,-,-,-,-,n,-,-,-,-
xian1255,-,-,s,-,-,-,-,a,-,-,-,-,n,-,-,-,-
nann1239,-,-,s,-,-,-,-,a,-,-,-,-,n,-,-,-,-
yuet1238,-,-,s,-,-,-,-,a,-,-,-,-,n,-,-,-,-
guiy1235,-,-,s,-,-,-,-,a,-,-,-,-,n,-,-,-,-
wuha1234,-,-,s,-,-,-,-,a,-,-,-,-,n,-,-,-,-
chan1326,-,-,s,-,-,-,-,a,-,-,-,-,n,-,-,-,-
chen1267,-,-,s,-,-,-,-,a,-,-,-,-,n,-,-,-,-
guil1241,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,-
hain1237,-,-,s,-,-,-,-,a,-,-,-,-,N,-,-,-,-
tuol1234,-,-,S,i,y,-,-,e,-,-,-,-,n,-,-,-,-
pand1262,n,-,d,-,-,-,-,o,-,-,-,-,N,-,-,-,-
sand1270,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-
sand1270,-,-,q,-,-,-,-,u,-,-,-,-,m,-,-,-,-
east2363,p,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-
east2363,p,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-
liuq1235,-,-,d,-,-,-,-,o,i,7,Z,i,n,-,-,-,7
liuq1235,-,-,n,-,-,-,-,a,u,-,y,i,n,-,-,-,7
cent2009,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
cent2009,p,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-
cent2009,p,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-
dong1287,-,-,7,-,-,-,-,a,-,-,-,-,p,-,e,-,-
nunu1247,-,-,z,-,-,-,-,i,-,-,-,-,y,-,e,-,u
numa1251,-,-,x,-,-,-,-,a,-,-,-,-,n,-,-,-,-
east2370,-,-,v,-,-,-,-,u,-,-,-,-,-,-,-,-,-
nort2747,-,-,p,-,-,-,-,i,-,-,-,-,-,-,-,-,-
sout2754,-,-,x,-,-,-,-,a,-,-,-,-,n,-,-,-,-
chua1248,-,-,t,-,-,-,-,o,-,-,-,-,N,-,-,-,-
larg1235,-,-,t,-,-,-,-,a,-,-,-,-,u,-,-,-,-
nort2749,-,-,p,-,-,-,-,E,-,-,-,-,-,-,-,-,-
cent1394,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,-
luop1235,-,-,X,u,v,-,-,i,-,-,-,-,-,-,-,-,-
luop1235,-,-,q,o,y,-,-,u,-,-,-,-,N,-,-,-,-
jion1236,-,-,k,-,y,-,-,o,-,-,-,-,N,-,-,-,-
shee1238,-,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-,-
pahn1237,-,-,p,-,-,-,-,u,-,-,-,-,y,-,e,-,-
pahn1237,l,a,Z,-,-,-,-,u,-,-,-,-,N,-,-,-,-
youn1235,-,-,k,-,-,-,-,o,-,-,-,-,N,-,-,-,-
east2371,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,n,o
west2430,-,-,q,-,-,-,-,o,-,-,-,-,Z,e,i,-,-
kimm1245,k,-,y,-,-,-,-,e,-,-,-,-,m,-,-,-,-
iumi1238,t,-,S,-,-,-,-,e,-,-,-,-,m,-,-,-,-
biao1254,-,-,d,-,-,-,-,3,-,-,-,-,n,-,-,-,-
dzao1238,-,-,b,-,-,-,-,e,-,-,-,-,N,-,-,-,-
sich1238,-,-,-,-,m,i,S,i,-,-,-,-,-,-,-,-,-
sich1238,-,-,t,u,p,-,-,o,-,-,-,-,-,-,-,-,-
