language,x1,x2,x3,x4,x5,x6,x7
guan1279,-,-,l,-,i,-,n
yuet1238,p,-,h,-,u,-,N
chan1326,-,-,l,y,e,-,-
chan1326,-,-,x,-,3,-,n
chen1267,-,-,f,-,o,-,N
guil1241,-,-,f,-,o,-,n
pand1262,-,-,t,-,i,-,p
sand1270,-,-,t,-,i,-,p
sand1270,-,-,t,-,i,-,p
liuq1235,-,-,5,-,i,-,p
cent2009,-,-,v,-,o,3,N
dong1287,n,-,p,-,u,-,-
nunu1247,v,i,y,-,a,-,N
numa1251,n,-,p,-,o,-,-
east2370,-,-,Z,-,a,-,N
nort2747,-,-,x,-,a,-,N
sout2754,p,-,h,-,a,-,-
chua1248,-,-,s,e,u,-,-
larg1235,-,-,s,e,i,-,-
nort2749,-,-,Z,-,o,-,-
cent1394,-,-,s,-,3,-,-
luop1235,-,-,s,-,o,-,-
luop1235,-,-,s,-,o,-,-
jion1236,n,k,y,-,u,-,N
shee1238,-,-,p,-,a,-,N
pahn1237,t,S,h,-,i,-,-
pahn1237,-,-,Z,-,u,-,N
youn1235,n,-,y,a,u,-,-
east2371,-,-,Z,-,a,-,-
west2430,-,-,Z,-,u,-,-
kimm1245,-,-,t,-,o,-,-
iumi1238,-,-,l,-,u,-,n
biao1254,-,-,l,-,u,-,n
dzao1238,b,-,y,-,a,-,-
sich1238,t,S,y,-,E,-,-
