language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
jion1236,-,-,-,-,-,L,-,-,e,-,-,-,-,-,-,-,-,-
shee1238,-,-,-,-,-,n,-,-,e,-,-,-,-,-,-,-,-,-
pahn1237,-,7,-,a,-,L,-,-,a,-,-,-,-,-,-,-,-,-
pahn1237,-,l,-,a,-,L,-,-,a,-,-,-,-,-,-,-,-,-
youn1235,-,k,w,a,n,l,-,-,a,-,-,-,-,-,-,-,-,-
east2371,i,y,-,e,-,l,-,y,a,-,-,-,-,-,-,-,N,-
west2430,-,q,-,e,-,L,-,-,o,-,-,-,-,-,-,-,-,-
east2370,-,-,-,-,-,l,a,l,a,-,-,-,-,-,-,-,-,-
nort2747,-,-,-,-,-,L,-,h,a,-,-,-,-,-,-,-,-,-
sout2754,-,-,-,-,-,L,-,-,e,-,-,-,-,-,-,-,i,-
nort2749,-,q,-,3,-,L,-,-,a,-,-,-,-,-,-,-,-,-
cent1394,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-
luop1235,-,7,-,3,-,L,-,-,o,-,-,-,-,-,-,-,-,-
luop1235,-,7,-,a,-,L,-,-,a,-,-,-,-,-,-,-,-,-
larg1235,-,-,-,-,-,L,-,-,i,-,-,-,-,-,-,-,-,-
kimm1245,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-
iumi1238,-,-,-,-,-,L,-,-,a,-,-,-,-,-,-,-,-,-
biao1254,-,-,-,-,-,l,-,-,a,-,g,-,-,-,w,a,N,-
dzao1238,-,-,-,-,-,l,-,-,o,-,-,-,-,-,-,-,-,-
east2363,-,-,-,-,-,y,-,-,o,a,N,d,-,u,w,3,n,-
east2363,-,-,-,-,-,m,-,-,o,a,N,d,-,u,w,3,n,-
east2363,-,-,-,-,-,t,-,-,o,-,N,d,-,u,w,3,n,-
liuq1235,-,-,-,-,-,Z,-,-,o,-,N,d,-,u,-,-,n,7
liuq1235,-,-,-,-,-,x,-,-,o,-,N,d,-,u,-,-,n,-
liuq1235,-,-,-,-,-,y,-,-,o,-,N,t,a,i,-,-,7,-
cent2009,-,-,-,-,-,r,-,-,o,-,N,-,-,-,m,a,N,-
cent2009,-,-,-,-,-,8,-,-,o,-,N,d,-,u,w,3,n,-
cent2009,-,-,-,-,-,r,-,-,o,-,N,d,-,u,w,3,n,-
sich1238,-,-,-,-,-,h,o,b,o,-,-,-,-,u,k,i,-,-
