language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,-,k,-,-,a,-,-,-,i
shee1238,-,-,k,h,w,a,N,k,h,e
pahn1237,-,-,q,-,-,-,-,-,-,e
pahn1237,-,-,q,-,-,a,-,-,-,i
youn1235,-,-,k,-,-,a,-,-,-,i
east2371,-,t,h,-,-,a,-,-,-,-
west2430,n,t,h,-,-,o,-,-,-,-
east2370,-,t,h,-,-,a,-,-,-,-
nort2747,-,t,h,-,-,a,-,-,-,-
sout2754,-,t,h,-,-,o,-,-,-,-
nort2749,-,t,L,-,-,3,-,-,-,-
cent1394,-,-,L,-,-,i,-,-,-,-
luop1235,n,t,h,o,l,o,-,-,-,-
luop1235,n,t,h,-,-,a,-,-,-,-
larg1235,-,t,L,-,-,e,-,-,-,i
kimm1245,-,t,S,-,-,a,-,-,-,i
iumi1238,-,t,S,-,-,a,-,-,-,i
biao1254,-,t,S,-,-,-,-,-,-,i
east2363,-,-,k,-,-,e,-,-,-,-
east2363,-,-,k,-,-,e,-,-,-,-
liuq1235,-,-,k,-,-,e,-,-,-,-
liuq1235,-,-,k,-,-,e,-,-,-,-
liuq1235,-,-,k,-,-,E,-,-,-,-
cent2009,-,-,k,-,-,e,-,-,-,-
cent2009,-,-,k,-,-,E,-,-,-,-
cent2009,-,-,k,-,-,E,-,-,-,-
sich1238,-,t,h,-,-,a,-,-,-,i
