language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,-,y,-,-,-,-,-,o,-,-,-
shee1238,-,y,-,-,-,-,-,u,-,-,-
pahn1237,-,y,-,-,-,-,-,u,-,-,-
pahn1237,-,Z,-,-,-,-,-,u,-,-,-
youn1235,-,m,-,-,-,-,-,e,-,-,-
east2371,d,Z,-,-,u,-,7,u,-,-,-
west2430,-,n,-,-,o,-,-,N,-,-,-
east2370,t,S,-,h,a,-,-,-,-,-,-
nort2747,-,Z,-,-,3,-,-,-,-,-,-
sout2754,-,m,-,-,a,m,7,u,-,-,-
nort2749,-,l,-,-,a,-,7,o,-,-,-
cent1394,-,h,u,w,a,-,7,a,-,-,N
luop1235,n,d,-,-,-,-,-,u,-,-,-
luop1235,-,Z,-,-,3,-,-,u,-,-,-
larg1235,-,l,-,-,a,-,-,-,-,-,-
kimm1245,-,z,-,-,e,-,-,u,-,-,-
iumi1238,-,Z,-,-,3,-,-,u,-,-,-
biao1254,t,S,-,-,E,-,-,-,-,-,-
dzao1238,-,Z,-,-,-,-,-,u,-,-,-
east2363,-,y,-,-,o,-,-,u,x,a,m
east2363,-,t,-,-,a,k,k,u,-,-,m
liuq1235,-,y,-,-,o,-,-,u,Z,a,m
liuq1235,-,y,-,-,o,-,-,u,-,-,-
liuq1235,-,y,-,-,-,-,-,u,-,-,-
cent2009,-,t,-,-,a,-,-,-,S,a,m
cent2009,-,v,-,-,i,-,y,u,8,a,m
cent2009,-,h,-,-,o,-,-,u,-,-,-
