language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,-,-,k,-,h,-,-,-,o,N,-,-,-
shee1238,-,-,-,-,-,-,-,-,-,m,m,m,a
pahn1237,-,-,k,-,h,-,-,-,o,N,-,-,-
pahn1237,-,-,k,-,h,-,-,-,u,N,-,-,-
youn1235,-,-,k,-,h,-,-,-,a,N,-,-,-
east2371,-,-,q,-,h,-,-,-,u,N,-,-,-
west2430,-,-,q,-,h,-,-,-,o,N,-,-,-
east2370,-,-,-,-,s,-,E,s,E,-,-,-,-
nort2747,-,-,q,-,h,-,-,-,o,N,-,-,-
sout2754,-,-,m,o,t,-,-,-,o,-,-,-,-
nort2749,-,-,k,-,h,-,-,-,o,-,-,-,-
cent1394,n,-,k,-,-,-,-,-,a,N,-,-,-
luop1235,t,3,k,-,h,-,-,-,o,N,-,-,-
luop1235,t,3,k,-,h,-,-,-,u,N,-,-,-
larg1235,-,-,g,-,h,-,-,-,u,-,-,-,-
kimm1245,-,-,k,-,h,-,-,-,o,N,-,-,-
iumi1238,-,-,g,-,-,-,-,-,o,N,-,-,-
biao1254,-,-,k,-,h,-,u,w,3,-,-,-,-
dzao1238,-,-,-,-,h,-,-,-,u,N,-,-,-
east2363,-,-,-,-,h,-,-,-,o,N,-,-,-
east2363,-,-,-,-,h,-,-,-,o,N,-,-,-
liuq1235,-,-,-,-,p,e,-,-,u,-,-,-,-
liuq1235,-,-,-,-,p,y,o,-,u,-,-,-,-
liuq1235,-,-,-,-,p,y,-,-,u,-,-,-,-
cent2009,-,-,-,-,h,-,-,-,o,N,-,-,-
cent2009,-,-,-,-,h,-,-,-,o,N,-,-,-
cent2009,-,-,-,-,h,-,-,-,o,N,-,-,-
sich1238,-,-,k,-,h,-,-,-,3,-,-,-,-
