language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
jion1236,-,-,-,-,-,-,-,p,-,-,h,-,a,i
shee1238,-,-,t,-,a,-,-,p,-,-,h,-,u,i
pahn1237,-,-,t,-,a,-,-,q,a,t,h,y,e,i
pahn1237,-,-,-,-,-,-,-,p,-,-,h,y,e,-
youn1235,-,-,t,-,e,-,u,p,-,-,h,-,e,-
east2371,-,-,t,-,e,-,i,p,-,-,h,-,a,-
west2430,-,-,t,-,e,-,n,p,-,-,h,-,o,-
east2370,-,-,t,-,e,-,i,p,-,-,h,-,a,-
nort2747,-,-,t,-,E,-,-,p,-,-,h,-,i,-
sout2754,-,-,t,-,o,-,-,p,-,-,h,-,a,-
nort2749,-,-,t,-,3,-,n,p,-,-,h,-,e,-
cent1394,-,-,t,-,o,N,n,p,-,-,y,-,e,-
luop1235,7,3,t,-,o,N,n,p,-,-,h,y,e,-
luop1235,-,-,t,-,3,-,n,p,-,-,h,y,e,-
larg1235,n,-,t,-,-,-,-,s,-,-,h,a,i,-
kimm1245,-,-,S,-,-,-,-,-,-,-,-,-,a,-
iumi1238,-,-,s,y,e,t,-,-,-,-,-,-,o,n
biao1254,-,-,s,-,a,k,a,-,-,-,k,-,a,-
dzao1238,-,-,s,-,-,-,-,-,-,-,-,-,a,-
sich1238,N,o,z,-,o,-,-,m,-,-,-,-,a,a
