language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,-,-,n,-,t,-,a,-,-,-,N
shee1238,-,-,-,-,t,-,a,7,o,-,N
pahn1237,-,-,w,-,-,-,e,-,-,-,i
pahn1237,-,-,n,-,k,w,e,-,-,-,-
youn1235,-,-,n,-,-,-,o,-,-,-,-
east2371,-,-,-,-,d,-,e,-,-,-,i
west2430,-,-,n,-,t,-,e,-,-,-,-
east2370,-,-,-,-,S,-,e,-,-,-,u
nort2747,-,-,-,-,S,-,-,-,-,-,u
sout2754,-,-,t,-,s,-,e,-,u,7,u
nort2749,-,-,n,-,t,-,3,-,-,-,-
cent1394,-,-,n,-,t,-,o,-,-,-,N
luop1235,t,3,n,-,t,-,o,-,-,-,N
luop1235,t,3,n,-,d,z,o,-,-,-,-
larg1235,-,-,n,-,-,-,a,-,-,-,u
kimm1245,-,-,-,-,d,-,o,-,-,-,n
iumi1238,-,-,-,-,d,-,o,-,-,-,n
biao1254,-,-,-,-,7,-,u,-,-,-,n
dzao1238,-,-,-,-,d,-,a,-,-,-,n
east2363,-,-,-,-,m,-,a,-,-,-,i
east2363,-,-,-,-,t,-,o,-,-,-,m
liuq1235,-,-,m,i,t,-,-,-,-,-,-
liuq1235,-,-,m,e,t,-,-,-,-,-,-
liuq1235,-,-,-,-,t,-,3,-,-,-,m
cent2009,-,-,-,-,m,-,3,-,-,-,i
sich1238,-,-,-,-,d,Z,i,-,-,-,-
