language,x1,x2,x3,x4,x5,x6,x7
jion1236,n,t,S,h,e,i,-
shee1238,-,-,-,h,a,-,-
youn1235,-,t,s,h,i,-,-
east2371,-,-,-,b,a,i,-
west2430,n,t,S,h,a,-,-
east2370,-,-,S,-,a,-,-
nort2747,-,-,S,h,a,-,-
sout2754,-,-,k,h,e,i,-
nort2749,n,-,s,h,e,-,-
cent1394,n,t,s,-,e,-,-
luop1235,n,t,s,h,e,-,-
luop1235,n,t,s,h,e,-,-
larg1235,n,t,S,h,a,i,-
kimm1245,-,d,Z,-,a,-,-
iumi1238,-,d,z,y,e,-,-
biao1254,-,d,y,-,a,-,-
dzao1238,-,Z,-,-,a,-,-
east2363,l,-,-,-,a,u,-
east2363,l,-,-,-,a,u,-
liuq1235,l,-,-,-,a,u,7
liuq1235,l,-,-,-,a,u,-
liuq1235,l,-,-,-,a,u,7
cent2009,l,-,-,-,a,u,-
cent2009,l,-,-,-,a,u,-
cent2009,l,-,-,-,a,u,-
sich1238,d,-,Z,-,o,-,-
