language,x1,x2,x3,x4,x5,x6,x7
guan1279,-,-,f,-,-,u,-
yuet1238,k,-,h,-,-,u,-
chan1326,k,-,h,-,-,u,-
chen1267,k,-,h,-,-,u,-
tuol1234,q,-,h,-,-,o,-
pand1262,-,-,q,-,-,a,m
sand1270,-,-,q,-,-,a,m
sand1270,-,-,q,-,-,a,m
east2363,-,-,h,-,-,o,m
east2363,-,-,h,-,-,a,m
liuq1235,-,-,h,-,-,o,m
liuq1235,-,-,h,-,-,a,m
liuq1235,-,-,h,-,-,o,m
cent2009,-,-,h,-,-,a,m
cent2009,-,-,h,-,-,a,m
cent2009,-,-,h,-,-,a,m
dong1287,-,-,7,-,-,3,N
nunu1247,-,-,7,-,-,i,-
numa1251,-,-,t,a,-,i,-
nort2747,-,-,7,-,-,i,-
sout2754,-,-,7,-,-,a,-
chua1248,-,-,7,-,-,a,-
larg1235,-,-,7,i,y,e,-
nort2749,-,-,7,-,-,e,-
cent1394,-,-,7,-,-,E,n
luop1235,-,-,N,-,-,o,-
luop1235,t,3,7,i,N,a,-
jion1236,-,-,7,-,-,a,n
shee1238,-,-,7,-,-,o,n
pahn1237,-,-,7,-,-,i,N
pahn1237,-,-,7,-,-,i,N
youn1235,-,-,7,-,-,a,N
east2371,-,-,7,e,-,i,-
west2430,-,-,7,-,-,E,-
kimm1245,-,-,7,-,-,i,m
iumi1238,-,-,7,-,-,i,m
biao1254,-,-,7,-,-,i,n
dzao1238,-,-,7,-,-,e,-
sich1238,k,-,h,-,-,o,u
