language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,-,-,p,-,-,o
shee1238,-,-,-,p,h,-,o
pahn1237,-,-,-,p,-,-,u
pahn1237,-,-,-,p,-,-,u
youn1235,-,-,-,p,-,-,o
east2371,-,-,-,b,-,-,o
west2430,-,-,-,p,-,-,o
east2370,-,-,-,p,-,-,u
nort2747,-,-,-,p,-,-,3
sout2754,-,-,-,l,a,-,u
nort2749,t,-,S,h,-,-,3
cent1394,L,3,L,-,-,-,3
luop1235,t,-,s,-,i,l,e
luop1235,t,-,S,h,e,l,i
larg1235,-,-,-,b,a,-,u
kimm1245,t,-,-,S,-,-,a
iumi1238,-,-,-,p,-,y,e
dzao1238,-,-,-,p,-,y,a
east2363,-,-,-,h,a,-,u
east2363,-,-,-,h,a,-,u
liuq1235,-,-,-,h,a,-,u
liuq1235,-,-,-,h,a,-,u
liuq1235,-,-,-,h,a,-,u
cent2009,-,-,-,h,a,-,u
cent2009,-,-,-,h,a,-,u
cent2009,-,-,-,h,a,-,u
sich1238,-,-,-,g,-,-,u
