language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,-,-,-,-,l,-,e,N,-
shee1238,-,-,-,-,-,m,-,o,-,-
pahn1237,-,-,-,-,-,y,-,a,N,-
pahn1237,-,-,-,-,p,h,-,u,-,-
youn1235,-,-,-,-,-,m,-,e,N,-
east2371,-,-,-,-,p,h,-,3,u,-
west2430,t,S,i,n,q,h,-,e,-,-
east2370,-,-,-,-,-,m,-,e,N,-
nort2747,-,-,-,-,-,-,-,-,N,i
sout2754,-,-,-,-,-,h,-,o,-,-
nort2749,-,-,-,-,t,S,-,o,-,-
cent1394,-,-,-,-,-,m,-,e,n,-
luop1235,-,-,-,-,-,l,-,o,N,-
luop1235,-,-,-,-,-,l,-,a,N,-
larg1235,-,-,-,-,-,n,-,a,-,-
kimm1245,-,-,-,-,-,N,w,a,N,-
iumi1238,-,-,-,-,-,m,-,a,N,-
biao1254,-,-,-,-,-,m,-,3,-,-
dzao1238,-,-,-,-,-,l,y,a,u,-
east2363,-,-,-,-,-,N,-,o,3,n
liuq1235,-,-,-,-,-,l,-,a,i,-
liuq1235,-,-,-,-,-,l,-,a,i,-
liuq1235,-,-,-,-,-,n,-,3,i,-
cent2009,-,-,-,-,-,7,y,3,u,-
