language,x1,x2,x3,x4,x5,x6,x7,x8
guan1279,-,-,t,s,-,-,o,-
guan1279,-,-,t,S,-,-,o,-
xian1255,-,-,t,s,-,-,o,-
nann1239,-,-,t,s,-,h,o,-
yuet1238,-,-,t,s,-,h,o,-
guiy1235,-,-,t,s,-,-,o,-
wuha1234,-,-,t,s,u,w,o,-
chan1326,-,-,t,s,-,-,o,-
chen1267,-,-,t,s,-,-,o,-
kunm1234,-,-,t,s,-,-,o,-
guil1241,-,-,t,s,-,w,o,-
hain1237,-,-,t,s,-,-,e,-
tuol1234,-,-,k,v,-,-,-,-
pand1262,-,-,-,h,-,-,u,i
sand1270,-,-,-,h,-,-,u,i
sand1270,-,-,-,h,-,-,u,i
nunu1247,-,-,n,-,-,-,a,N
east2370,-,-,n,y,-,-,a,N
nort2747,-,-,n,y,-,-,a,N
larg1235,-,-,-,z,-,-,a,u
jion1236,-,-,n,y,-,-,3,N
shee1238,-,-,-,y,-,-,u,N
pahn1237,n,-,t,S,-,-,o,-
youn1235,-,-,t,y,-,-,a,N
west2430,-,-,t,S,-,-,o,N
kimm1245,7,e,t,-,-,-,-,-
iumi1238,-,-,t,s,-,-,u,i
biao1254,-,-,t,s,-,-,u,i
dzao1238,-,-,-,h,-,-,e,-
sich1238,-,-,-,S,-,-,a,-
