language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,p,-,h,-,-,u,-
shee1238,-,f,-,-,-,-,u,-
pahn1237,-,t,-,h,y,-,o,-
pahn1237,-,p,-,h,y,-,o,-
youn1235,-,p,-,h,-,-,u,i
east2371,-,p,-,h,y,3,u,-
west2430,-,p,-,h,Z,-,o,-
east2370,-,-,-,S,-,-,o,-
nort2747,-,t,s,h,-,-,o,-
sout2754,-,-,-,S,e,-,u,-
nort2749,-,p,-,h,l,-,u,-
cent1394,-,p,-,-,Z,-,o,-
luop1235,-,p,-,h,-,-,a,-
luop1235,-,p,-,h,y,-,E,-
larg1235,-,t,-,s,h,-,o,-
kimm1245,-,p,-,-,y,-,a,m
iumi1238,-,p,-,-,-,-,o,m
biao1254,t,h,-,-,y,-,u,i
dzao1238,-,s,-,-,-,-,u,i
east2363,-,p,-,-,-,-,o,-
east2363,-,p,-,-,-,-,u,-
liuq1235,-,p,-,-,-,-,u,-
liuq1235,-,p,-,-,-,-,o,-
liuq1235,-,p,-,-,-,-,o,-
cent2009,-,p,-,-,-,-,o,-
cent2009,-,p,-,-,-,-,o,-
cent2009,-,p,-,-,-,-,o,-
sich1238,-,m,-,-,-,-,3,-
