language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,S,-,o,-,-,-
shee1238,t,s,h,o,-,-,-
pahn1237,-,k,-,o,-,N,-
pahn1237,-,q,-,u,-,N,-
youn1235,-,k,-,u,-,-,-
east2371,-,k,h,i,-,-,-
west2430,-,k,-,3,-,-,-
east2370,-,s,-,o,-,-,-
nort2747,-,s,h,u,-,-,-
sout2754,-,s,-,a,-,-,-
nort2749,-,s,h,3,-,-,-
cent1394,-,S,-,3,-,-,-
luop1235,-,t,-,u,-,-,-
luop1235,-,t,-,a,-,-,-
larg1235,-,q,-,o,-,-,-
kimm1245,-,k,w,a,-,n,-
iumi1238,-,k,w,e,-,n,-
biao1254,-,-,w,a,-,n,-
dzao1238,-,k,-,a,-,N,-
east2363,-,k,w,e,E,n,-
east2363,-,k,w,e,-,n,-
liuq1235,-,k,u,i,-,7,-
liuq1235,-,k,w,e,-,n,-
liuq1235,-,-,h,o,-,m,-
liuq1235,-,k,w,a,-,n,7
cent2009,-,k,w,e,-,n,-
cent2009,-,k,w,E,-,n,-
cent2009,-,k,w,E,-,n,-
sich1238,-,x,a,a,-,-,-
