language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,-,k,-,a,-,i
shee1238,-,-,k,-,u,w,e
pahn1237,-,-,q,-,-,-,e
pahn1237,-,-,q,-,a,-,i
youn1235,-,-,k,-,-,-,e
east2371,-,-,q,-,a,-,-
west2430,t,o,q,-,a,-,-
east2370,-,-,q,-,a,-,-
nort2747,-,-,q,-,e,-,i
sout2754,-,-,q,-,a,-,-
nort2749,-,-,q,-,-,-,e
cent1394,-,-,h,-,-,-,e
luop1235,-,-,7,-,3,q,e
luop1235,-,-,q,-,o,q,E
larg1235,-,-,q,-,a,-,i
kimm1245,-,-,t,S,a,-,i
iumi1238,-,-,t,S,a,-,i
biao1254,-,-,t,S,-,-,i
dzao1238,-,-,k,-,u,-,i
east2363,-,-,k,-,a,-,i
east2363,-,-,k,-,3,-,i
liuq1235,-,-,k,-,a,-,i
liuq1235,-,-,k,-,a,-,i
liuq1235,-,-,k,-,3,-,i
cent2009,-,-,k,-,3,-,i
cent2009,-,-,k,-,3,-,i
cent2009,-,-,k,-,3,-,i
