language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,7,u,-,-,-,-,-,-
shee1238,7,u,-,-,-,-,-,-
pahn1237,7,u,w,-,a,-,-,-
pahn1237,7,u,w,-,a,-,-,-
youn1235,7,u,-,-,-,-,-,-
east2371,7,u,-,-,-,-,-,-
west2430,7,u,-,-,-,-,-,-
east2370,7,o,-,-,-,-,-,-
nort2747,7,o,-,-,-,-,-,-
sout2754,7,u,-,-,-,-,-,-
nort2749,7,a,-,-,-,-,-,-
cent1394,7,o,-,-,-,-,-,-
luop1235,7,u,-,-,-,-,-,-
luop1235,7,u,-,-,-,-,-,-
larg1235,7,a,-,-,-,-,-,-
kimm1245,7,i,-,-,-,-,-,-
iumi1238,7,i,-,-,-,-,-,-
biao1254,7,u,w,3,i,-,-,-
dzao1238,7,u,-,-,i,-,-,-
east2363,s,o,-,a,N,-,-,-
east2363,-,-,-,-,N,3,i,-
liuq1235,-,-,-,-,N,3,i,7
liuq1235,s,o,-,-,N,-,-,-
liuq1235,8,o,-,-,N,-,-,7
cent2009,8,o,-,-,N,-,-,-
cent2009,8,o,-,-,N,-,-,-
cent2009,8,o,-,3,N,-,-,-
