language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
jion1236,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-
shee1238,k,-,a,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-
pahn1237,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,n,e,i,-
pahn1237,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,m,-,m,-
youn1235,-,-,-,-,t,o,N,k,a,-,-,-,-,-,-,n,-,-,-
east2371,-,-,-,-,m,a,-,-,u,-,-,-,-,-,-,m,-,i,-
west2430,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,N,t,e,-
east2370,-,-,-,-,k,-,-,-,a,n,t,s,i,h,e,N,t,a,N
nort2747,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,N,v,a,-
sout2754,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,n,m,i,-
nort2749,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,Z,-,a,-
cent1394,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,N,-,-,-
luop1235,t,S,i,n,m,-,-,-,e,-,-,-,-,-,-,-,-,i,-
luop1235,t,S,i,n,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-
larg1235,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,-
kimm1245,-,-,-,-,N,-,-,-,w,-,-,-,-,-,-,-,e,i,-
iumi1238,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,i,-
biao1254,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-
dzao1238,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,i,-
east2363,-,-,-,-,y,-,-,-,u,-,-,-,-,-,-,w,e,i,-
east2363,t,-,3,N,l,-,-,-,u,-,-,-,-,-,-,-,-,i,-
liuq1235,t,-,i,n,Z,-,-,-,u,-,-,-,-,-,-,-,-,i,7
liuq1235,t,-,i,n,x,-,-,-,u,-,-,-,-,-,-,-,-,i,-
liuq1235,t,-,a,N,t,-,-,-,o,-,-,-,-,-,-,-,-,N,-
cent2009,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,i,-
cent2009,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,w,-,3,N
cent2009,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,i,-
sich1238,-,-,-,-,b,-,y,-,a,-,-,-,-,-,-,-,-,-,-
