language,x1,x2,x3,x4,x5,x6,x7,x8
guan1279,-,-,S,-,-,-,i,-
guan1279,-,-,h,-,-,a,i,-
yuet1238,-,-,h,-,-,-,E,-
yang1307,-,-,h,-,-,a,i,-
chen1267,-,-,s,-,-,-,e,-
pand1262,-,-,t,i,y,3,N,-
sand1270,-,-,t,-,y,u,-,-
sand1270,n,-,d,-,-,u,m,-
sand1270,n,-,d,-,-,u,m,-
sand1270,-,-,t,-,y,a,N,-
east2363,-,-,s,-,-,3,i,-
east2363,-,-,s,-,-,3,i,-
liuq1235,-,-,8,-,-,3,i,7
liuq1235,-,-,s,-,-,3,i,-
liuq1235,-,-,8,-,-,-,i,7
cent2009,-,-,8,-,-,e,i,-
cent2009,-,-,t,-,-,-,u,k
cent2009,-,-,8,-,-,e,i,-
dong1287,t,-,-,-,-,-,3,-
nunu1247,t,S,h,-,-,-,3,u
east2370,-,-,S,-,-,-,i,-
nort2747,t,-,y,-,-,-,i,-
sout2754,t,-,y,-,-,-,o,-
chua1248,-,-,Z,-,-,a,u,-
larg1235,-,-,Z,-,-,-,o,-
cent1394,-,-,Z,-,-,-,o,N
luop1235,-,-,Z,-,-,-,o,N
luop1235,-,-,Z,-,-,-,u,N
jion1236,-,-,S,-,-,e,i,-
shee1238,t,-,s,-,-,h,i,-
pahn1237,-,-,s,-,-,e,i,-
pahn1237,-,-,S,-,-,-,i,-
youn1235,-,-,s,-,-,-,i,-
kimm1245,t,-,S,-,-,e,i,-
iumi1238,t,-,s,-,-,e,i,-
biao1254,t,-,y,-,-,3,i,-
dzao1238,-,-,s,-,-,e,i,-
sich1238,-,-,N,-,-,-,u,-
