language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
jion1236,-,-,t,-,-,S,-,-,-,u,-,-,-,-
shee1238,-,-,n,-,-,-,-,-,-,o,-,-,-,-
pahn1237,-,-,q,a,-,p,-,-,-,u,-,-,-,-
pahn1237,-,-,p,a,-,-,-,-,-,u,n,q,a,i
youn1235,p,a,t,-,-,s,-,-,-,u,-,-,-,-
east2371,-,-,t,-,-,s,-,3,-,u,-,-,-,-
west2430,-,-,t,o,t,S,-,-,-,o,-,-,-,-
east2370,-,-,t,-,-,s,-,-,-,o,-,-,-,-
nort2747,-,-,-,-,-,S,-,-,-,3,-,-,-,-
sout2754,-,-,t,-,-,s,-,a,-,u,-,-,-,-
nort2749,-,-,-,-,-,s,h,o,l,o,-,-,-,-
cent1394,-,-,-,-,-,s,-,-,-,o,-,-,-,-
luop1235,-,-,t,-,-,s,-,-,-,u,-,-,-,-
luop1235,q,o,t,-,-,s,-,3,-,u,-,-,-,-
larg1235,-,-,t,-,-,S,-,-,-,o,-,-,-,-
iumi1238,-,-,t,o,m,s,y,-,-,e,n,-,-,-
biao1254,-,-,-,-,-,Z,-,-,-,E,n,-,-,-
dzao1238,-,-,t,-,-,S,-,-,-,a,n,-,-,-
east2363,-,-,k,-,-,-,-,-,-,u,-,k,-,-
east2363,-,-,k,-,-,-,-,-,-,u,-,k,-,-
liuq1235,-,-,k,-,-,-,-,-,-,o,-,k,-,-
liuq1235,-,-,k,-,-,-,-,-,-,o,-,k,-,-
liuq1235,-,-,k,-,-,-,-,-,-,u,-,k,-,-
cent2009,-,-,k,-,-,-,-,-,-,u,-,k,-,-
cent2009,-,-,k,-,-,-,-,-,-,u,-,k,-,-
cent2009,-,-,k,-,-,-,-,-,-,u,-,k,-,-
sich1238,-,-,l,-,-,-,-,-,-,o,-,-,-,-
