language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
jion1236,n,-,-,-,-,-,-,k,-,-,-,h,y,o,N,-,p,-,i,n
shee1238,-,-,-,-,-,-,-,7,-,o,-,h,y,o,N,-,f,-,a,N
pahn1237,p,-,-,-,-,u,-,k,-,-,-,-,-,-,-,-,w,-,e,-
pahn1237,Z,-,-,e,-,u,-,t,-,-,-,S,-,-,-,-,h,-,e,i
youn1235,y,-,-,e,-,u,-,t,-,-,-,h,e,u,-,-,s,-,e,u
east2371,Z,-,-,3,-,u,-,-,-,-,-,p,y,e,-,-,n,-,-,-
west2430,-,-,-,-,-,-,-,-,-,-,-,p,-,o,-,-,t,-,a,-
east2370,-,-,-,-,-,-,-,t,s,a,n,p,-,E,-,-,t,-,e,i
nort2747,-,-,-,-,-,-,-,k,-,i,-,p,-,i,-,-,t,-,e,i
sout2754,-,-,-,-,-,-,-,t,S,i,-,x,-,-,-,-,-,-,-,u
nort2749,p,-,-,E,q,3,n,t,-,-,-,S,-,-,-,-,-,-,3,-
cent1394,-,-,-,-,-,-,-,t,-,-,-,S,-,a,N,-,Z,-,a,N
luop1235,-,-,-,-,-,-,-,7,-,-,-,-,-,3,n,-,-,-,e,-
luop1235,p,h,y,e,-,-,-,7,-,-,-,-,-,a,n,-,-,-,e,n
larg1235,-,-,-,-,-,-,-,s,-,-,-,-,-,a,u,-,s,-,i,-
kimm1245,S,-,-,-,-,a,-,N,-,-,-,l,y,a,-,-,p,-,-,-
iumi1238,-,-,-,-,-,-,-,-,-,-,-,b,y,a,u,-,p,-,u,N
biao1254,s,-,-,-,-,u,-,n,-,-,-,-,p,a,-,-,-,-,u,-
dzao1238,b,-,-,-,-,o,-,-,-,-,-,b,y,a,-,-,-,-,-,n
east2363,-,-,-,-,-,-,-,k,-,-,-,w,-,a,-,-,-,-,-,-
east2363,-,-,-,-,-,-,-,k,-,-,-,w,-,a,-,-,-,-,-,-
liuq1235,-,-,-,-,-,-,-,k,-,-,-,w,-,a,-,-,-,-,-,-
liuq1235,-,-,-,-,-,-,-,k,-,-,-,w,-,a,-,-,-,-,-,-
liuq1235,-,-,-,-,-,-,-,k,-,-,-,w,-,a,-,-,-,-,-,-
cent2009,-,-,-,-,-,-,-,k,-,-,-,w,-,a,-,-,-,-,-,-
cent2009,-,-,-,-,-,-,-,k,-,-,-,w,-,a,-,-,-,-,-,-
cent2009,-,-,-,-,-,-,-,k,-,-,-,w,-,a,-,-,-,-,-,-
sich1238,-,-,-,-,-,-,-,l,-,o,-,y,-,a,t,S,h,y,i,-
