language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,w,-,e,i,-,-
shee1238,-,f,-,u,i,-,-
pahn1237,t,S,-,-,i,-,-
pahn1237,t,y,-,-,e,-,-
youn1235,-,s,-,a,N,-,-
east2371,-,S,-,a,N,-,-
west2430,-,S,-,o,N,-,-
east2370,-,h,-,a,-,-,-
nort2747,x,h,-,i,-,-,-
sout2754,-,x,-,a,-,-,-
nort2749,t,S,-,i,-,-,-
cent1394,n,k,-,a,N,-,-
luop1235,-,N,-,o,-,-,-
luop1235,-,S,-,e,-,-,-
larg1235,-,f,-,a,i,-,-
kimm1245,-,-,k,a,n,-,-
iumi1238,-,s,y,e,p,-,-
biao1254,k,h,w,a,-,-,-
dzao1238,t,s,-,o,n,-,-
east2363,-,h,-,3,i,-,-
east2363,-,w,-,a,i,-,-
liuq1235,-,w,-,a,i,-,-
liuq1235,-,v,-,a,i,-,-
liuq1235,-,w,-,3,i,-,-
cent2009,-,r,-,-,i,-,u
cent2009,-,8,-,-,i,y,u
cent2009,-,r,-,-,o,-,u
sich1238,d,Z,-,-,i,-,-
