language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,-,-,n,-,p,-,-,-,h,a,-
shee1238,-,-,-,-,m,-,-,-,-,u,i
pahn1237,-,-,7,a,m,-,-,-,-,o,-
youn1235,-,-,-,-,m,-,-,-,-,u,-
east2371,-,-,-,-,b,-,-,-,-,u,-
west2430,-,-,n,-,p,-,-,-,-,u,-
nort2747,z,a,N,-,p,-,-,-,-,i,-
sout2754,-,-,-,-,p,-,-,-,a,i,-
nort2749,-,-,n,-,p,-,-,-,-,E,-
cent1394,-,-,n,-,p,-,-,-,-,E,-
luop1235,t,3,n,-,p,-,-,-,-,i,-
luop1235,t,3,n,-,p,-,-,-,e,i,-
kimm1245,-,-,-,-,b,-,-,-,-,u,-
iumi1238,-,-,-,-,b,-,-,-,-,o,-
biao1254,-,-,-,-,b,-,-,-,a,u,-
dzao1238,-,-,-,-,b,-,-,-,-,u,-
east2363,-,-,-,-,m,i,N,-,S,E,i
east2363,-,-,-,-,m,i,N,t,S,3,i
liuq1235,-,-,-,-,m,i,N,t,s,o,7
liuq1235,-,-,-,-,m,i,N,-,m,a,-
liuq1235,-,-,-,-,m,i,N,t,s,o,7
cent2009,-,-,-,-,m,i,N,-,S,o,-
cent2009,-,-,-,-,m,i,N,-,s,o,-
cent2009,-,-,-,-,m,i,N,-,S,o,-
