language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
jion1236,-,-,-,-,-,-,-,-,-,-,-,-,w,-,e,-
shee1238,-,-,-,t,-,a,p,h,u,-,-,i,v,-,e,-
pahn1237,-,-,-,t,-,a,-,-,-,-,-,N,w,-,e,i
pahn1237,-,-,-,l,-,a,-,-,-,-,-,-,v,-,-,i
youn1235,-,-,-,7,-,o,-,-,-,-,-,-,t,-,e,u
west2430,-,-,-,S,-,-,-,-,-,-,-,-,-,-,e,-
east2370,-,-,-,t,-,e,-,-,-,-,-,i,v,-,o,-
nort2747,-,-,-,t,-,S,-,-,-,-,-,i,-,-,-,-
sout2754,-,-,-,Z,-,-,-,-,-,-,-,a,-,-,-,-
nort2749,-,-,-,-,-,-,-,-,-,-,-,-,v,-,o,-
cent1394,-,-,-,t,-,o,-,-,-,-,-,N,w,-,o,-
luop1235,-,-,-,7,-,-,-,-,-,-,-,3,7,-,u,-
luop1235,-,-,-,q,h,e,-,-,-,-,-,i,7,-,u,-
larg1235,-,-,-,v,-,a,-,-,-,-,-,-,-,-,u,-
kimm1245,-,-,-,l,-,a,-,-,-,-,-,-,N,-,-,-
iumi1238,-,-,-,l,-,a,-,-,-,-,-,-,N,-,-,-
biao1254,b,-,-,y,-,a,-,-,-,-,-,-,u,s,3,i
dzao1238,-,-,-,v,-,e,-,-,-,-,-,-,-,-,-,-
east2363,-,-,-,k,-,o,-,-,-,-,-,-,7,-,i,-
east2363,l,o,k,k,-,u,-,-,-,-,-,-,-,-,i,-
liuq1235,-,-,-,k,-,o,-,-,-,-,-,-,7,-,i,7
liuq1235,-,-,-,k,-,u,-,-,-,-,-,-,7,-,i,-
liuq1235,-,-,-,k,-,o,-,-,-,-,-,-,y,-,a,-
cent2009,-,-,-,k,-,o,-,-,-,-,-,-,y,-,e,-
cent2009,l,u,k,k,-,u,-,-,-,-,-,-,w,e,i,-
cent2009,l,u,k,k,-,u,-,-,-,-,-,-,-,-,i,-
sich1238,-,-,-,z,-,o,m,-,E,E,m,a,v,-,3,-
