language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,-,-,-,-,n,-,-,-,-,-,-,a,n
shee1238,-,-,-,-,n,-,-,-,-,-,-,a,n
pahn1237,-,-,-,-,n,-,-,-,-,-,-,a,n
pahn1237,-,-,-,-,k,-,-,-,-,-,-,a,-
youn1235,-,-,-,-,t,s,-,-,-,-,-,a,-
east2371,-,-,-,-,n,-,-,-,-,-,-,a,n
west2430,-,-,-,-,n,-,-,-,-,-,-,E,-
east2370,-,-,-,-,n,-,-,-,-,-,-,a,n
nort2747,-,-,-,-,S,-,-,-,-,-,-,a,-
sout2754,-,-,-,-,n,-,-,-,-,-,-,a,n
nort2749,-,-,-,-,s,-,-,-,-,-,-,a,-
luop1235,-,-,-,-,t,s,i,t,s,o,7,o,-
luop1235,m,o,y,u,N,-,-,-,-,-,7,a,-
larg1235,-,-,-,-,t,-,-,-,-,-,-,a,-
kimm1245,-,-,-,-,n,-,-,-,-,-,-,a,n
iumi1238,-,-,-,-,n,-,-,-,-,-,-,a,n
biao1254,-,-,-,-,t,y,-,-,-,-,-,a,-
east2363,-,-,-,-,n,-,-,-,-,-,-,a,n
east2363,-,-,-,-,n,-,-,-,-,-,-,a,n
liuq1235,-,-,-,-,n,-,-,-,-,-,-,a,n
liuq1235,-,-,-,-,n,-,-,-,-,-,-,a,n
liuq1235,-,-,-,-,n,-,-,-,-,-,-,a,n
cent2009,-,-,-,-,n,-,-,-,-,-,-,a,n
cent2009,-,-,-,-,h,-,-,-,-,-,-,o,-
cent2009,-,-,-,-,n,-,-,-,-,-,-,a,n
