language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
jion1236,-,k,a,-,-,8,-,-,-,e,-,-
shee1238,-,k,a,-,-,t,-,-,-,e,-,-
pahn1237,-,q,a,-,-,t,-,-,-,e,-,i
pahn1237,-,q,a,-,-,t,-,-,-,e,-,-
youn1235,-,k,3,-,-,t,-,-,-,a,-,-
east2371,-,k,i,-,-,t,-,-,-,e,-,n
west2430,-,q,o,-,-,t,-,-,-,e,-,i
east2370,-,q,a,-,-,t,-,-,-,a,-,-
nort2747,-,q,a,-,-,t,-,-,-,a,-,-
sout2754,-,-,-,-,-,t,e,i,Z,a,-,n
nort2749,-,q,3,-,-,t,-,-,-,a,-,-
cent1394,-,-,-,-,-,t,-,-,-,i,-,-
luop1235,-,t,3,-,-,t,-,-,-,o,-,-
luop1235,-,7,a,-,-,t,-,-,-,a,-,-
larg1235,-,7,a,-,-,t,-,-,-,i,-,-
kimm1245,-,d,a,-,-,t,-,-,-,-,-,-
iumi1238,-,d,a,-,-,t,-,-,-,-,-,-
biao1254,-,-,-,-,-,t,-,-,S,i,-,-
dzao1238,-,d,o,-,-,t,-,-,-,-,-,-
east2363,-,f,u,w,3,t,-,-,-,-,-,-
east2363,-,f,u,-,-,t,-,-,-,-,-,-
liuq1235,-,f,u,-,-,t,-,-,-,-,-,-
liuq1235,-,f,u,w,3,t,-,-,-,-,-,-
liuq1235,-,f,o,-,-,t,-,-,-,-,-,-
cent2009,-,f,u,-,-,t,-,-,-,-,-,-
cent2009,-,f,u,w,3,t,-,-,-,-,-,-
cent2009,-,f,u,w,3,t,-,-,-,-,-,-
sich1238,-,d,3,-,-,l,-,-,-,a,-,-
sich1238,p,h,a,-,-,t,-,-,h,a,l,i
