language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,t,S,h,u,-,w,-,-,a,-,-
shee1238,t,s,-,u,N,k,h,y,e,-,-
pahn1237,-,N,-,-,-,-,-,-,o,-,-
pahn1237,-,S,-,-,-,-,-,-,e,-,i
youn1235,t,s,-,a,N,k,h,-,a,-,-
east2371,t,s,-,a,N,q,h,-,e,-,i
west2430,-,S,-,-,-,-,-,-,-,-,i
east2370,-,S,-,e,N,-,S,-,e,-,N
nort2747,-,S,-,i,-,-,S,-,u,-,-
sout2754,-,q,-,-,-,-,h,-,e,-,i
nort2749,-,s,-,-,-,-,h,-,e,-,-
cent1394,-,n,-,-,-,-,k,-,i,n,o
luop1235,t,s,-,-,-,-,h,-,e,-,-
luop1235,t,s,-,-,-,-,h,-,e,-,-
larg1235,t,S,-,-,-,-,h,a,i,-,-
kimm1245,-,S,-,-,-,-,-,-,a,-,-
iumi1238,-,N,-,-,-,-,-,-,o,-,-
biao1254,-,N,-,-,-,-,-,-,o,-,-
dzao1238,-,s,-,-,-,-,y,-,a,-,-
east2363,-,7,-,-,-,-,y,-,u,-,k
east2363,-,7,-,-,-,-,i,-,o,-,k
liuq1235,-,-,-,-,-,-,7,-,i,-,k
liuq1235,-,-,-,-,-,-,y,-,u,-,k
liuq1235,-,-,-,-,-,-,y,-,o,-,k
cent2009,-,7,-,-,-,-,y,-,u,-,k
cent2009,-,7,-,-,-,-,y,-,u,-,k
cent2009,-,7,-,-,-,-,y,-,u,-,k
sich1238,-,m,-,-,-,-,-,-,u,-,-
