language,x1,x2,x3,x4,x5
jion1236,t,-,e,-,i
shee1238,t,-,-,-,i
pahn1237,t,-,e,-,i
pahn1237,t,-,e,-,-
youn1235,n,-,a,-,i
east2371,t,-,a,-,i
west2430,t,-,a,-,-
east2370,t,-,E,-,-
nort2747,t,-,a,-,-
sout2754,t,-,E,-,-
nort2749,t,-,a,-,-
cent1394,t,-,a,-,-
luop1235,t,-,-,-,i
luop1235,t,-,3,t,i
larg1235,t,-,a,-,-
kimm1245,h,-,o,-,-
iumi1238,h,-,u,-,-
biao1254,x,-,a,-,u
dzao1238,h,-,u,-,-
east2363,n,-,a,-,-
east2363,n,-,a,-,-
liuq1235,n,-,a,-,7
liuq1235,n,-,a,-,-
liuq1235,n,-,a,-,7
cent2009,n,-,a,-,-
cent2009,n,-,a,-,-
cent2009,n,-,a,-,-
sich1238,t,h,3,-,-
