language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,-,-,p,e,-,-
shee1238,7,a,-,p,a,-,-
pahn1237,7,a,-,p,a,-,-
pahn1237,-,-,-,p,a,-,-
youn1235,-,-,-,y,a,-,-
east2371,-,-,-,m,a,-,-
west2430,7,o,-,p,o,-,-
east2370,-,-,-,p,a,-,-
nort2747,-,-,-,p,a,-,-
sout2754,-,-,-,p,o,-,-
nort2749,-,-,-,p,a,-,-
cent1394,-,-,-,p,i,-,-
luop1235,7,3,-,p,o,-,-
luop1235,7,a,-,p,a,-,-
larg1235,-,-,-,v,a,-,i
kimm1245,-,-,-,f,a,-,-
iumi1238,-,-,-,k,o,-,-
biao1254,t,-,-,y,a,-,-
dzao1238,-,-,-,b,a,-,-
east2363,-,-,-,7,i,-,-
east2363,-,-,-,t,a,t,e
liuq1235,-,-,-,p,a,-,-
liuq1235,-,-,-,p,a,-,-
liuq1235,-,-,-,p,o,7,-
cent2009,-,-,-,p,o,-,-
cent2009,-,-,-,p,a,-,-
cent2009,7,e,i,p,o,-,-
sich1238,7,a,-,b,o,-,-
