language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
jion1236,-,-,-,-,n,p,-,l,-,o,N,-,-,-
shee1238,-,-,-,-,-,p,-,y,-,o,N,-,-,-
pahn1237,q,-,-,a,n,-,-,y,-,a,N,-,-,-
pahn1237,-,-,-,-,n,-,-,-,-,u,N,-,-,-
youn1235,-,-,-,-,-,m,-,y,-,o,N,-,-,-
east2371,k,i,m,u,d,-,-,-,-,u,-,-,-,-
west2430,q,-,-,o,n,-,-,-,-,u,-,-,-,-
east2370,-,-,-,-,n,-,-,e,-,u,-,-,-,-
nort2747,q,-,-,a,n,-,-,-,-,3,-,-,-,-
sout2754,-,-,-,-,n,-,-,e,-,u,-,-,-,-
nort2749,q,-,-,3,n,p,-,l,-,o,-,-,-,-
cent1394,-,-,-,-,n,p,-,l,-,a,N,-,-,-
luop1235,7,-,-,3,n,b,-,l,-,o,N,-,-,-
luop1235,t,-,-,3,n,b,-,l,-,u,N,-,-,-
larg1235,7,-,-,a,n,d,-,l,a,u,n,t,a,u
kimm1245,-,-,-,-,n,-,-,-,-,o,m,-,-,-
iumi1238,-,-,-,-,n,-,-,-,-,o,m,-,-,-
biao1254,-,-,-,-,n,-,-,-,-,a,n,-,-,-
dzao1238,-,-,-,-,n,-,-,-,-,u,m,-,-,-
liuq1235,-,-,-,-,b,-,-,-,-,o,7,-,-,-
liuq1235,-,-,-,-,b,-,-,-,-,o,7,-,-,-
sich1238,-,-,-,-,-,p,h,y,-,a,-,-,-,-
