language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,-,-,-,-,-,-,-,m,-,-,u,-,-
shee1238,-,-,-,-,-,-,-,p,-,-,o,-,-
pahn1237,-,-,-,-,-,-,-,p,-,-,o,-,-
pahn1237,q,a,-,-,-,-,-,p,a,-,u,-,-
youn1235,-,-,-,-,-,-,-,p,-,-,o,i,-
east2371,-,-,-,-,-,-,-,p,-,-,a,-,-
west2430,-,-,-,-,-,-,-,p,-,-,3,-,-
east2370,-,-,-,-,-,-,-,p,-,-,u,w,e
nort2747,-,-,-,-,-,-,-,p,-,-,o,N,-
nort2749,q,3,-,-,-,-,-,p,-,-,a,-,-
cent1394,-,-,-,-,-,-,-,p,u,s,E,-,-
luop1235,7,3,t,S,h,o,N,p,-,-,i,-,-
luop1235,7,a,-,-,-,-,-,p,-,-,u,-,-
larg1235,7,a,-,L,-,-,i,p,-,-,a,-,-
kimm1245,-,-,-,-,-,-,-,t,-,-,o,N,-
iumi1238,-,-,-,-,-,-,-,s,-,-,o,N,-
biao1254,-,-,-,-,-,-,-,s,-,-,o,N,-
dzao1238,-,-,-,-,-,-,-,s,-,-,u,N,-
east2363,t,e,-,-,-,E,-,n,-,-,-,-,-
east2363,t,e,-,-,-,-,-,n,-,-,-,-,-
liuq1235,t,e,-,-,-,-,-,p,-,-,-,-,-
liuq1235,t,e,-,-,-,-,-,p,-,-,-,-,-
liuq1235,t,E,-,-,-,-,-,p,-,-,-,-,-
cent2009,-,-,-,-,-,-,-,m,-,-,o,k,-
cent2009,-,-,-,-,-,-,-,m,i,y,3,n,-
cent2009,-,-,-,-,-,-,-,m,-,-,o,k,-
