language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,S,-,3,-,u,-
shee1238,-,-,s,-,-,-,o,-
pahn1237,-,-,s,-,-,-,u,-
pahn1237,-,-,S,-,-,-,u,-
youn1235,-,-,s,-,-,-,o,-
east2371,-,-,s,-,-,-,u,-
west2430,-,-,S,-,-,-,o,-
east2370,-,-,S,-,e,-,u,-
nort2747,-,-,S,-,h,-,u,-
sout2754,-,-,S,-,-,-,u,-
nort2749,-,-,s,-,h,-,3,-
cent1394,-,-,s,-,-,-,u,-
luop1235,-,-,s,-,-,-,o,-
luop1235,t,3,s,-,-,-,o,-
larg1235,-,-,h,i,q,a,u,-
kimm1245,-,-,t,-,-,-,u,i
iumi1238,-,-,s,-,-,-,u,i
biao1254,-,-,s,-,-,-,u,i
dzao1238,-,-,s,-,-,-,i,-
east2363,-,-,s,-,-,-,a,m
east2363,-,-,s,-,-,-,o,m
liuq1235,-,-,l,-,-,-,a,n
liuq1235,-,-,s,-,-,-,3,m
liuq1235,-,-,l,-,-,-,a,n
cent2009,-,-,8,-,-,-,a,m
cent2009,-,-,8,-,-,-,o,m
cent2009,-,-,8,-,-,-,a,m
sich1238,t,-,s,-,-,-,u,-
