language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
guan1279,-,-,h,-,-,-,-,-,E,N
yuet1238,k,-,h,-,-,-,i,y,a,N
yang1307,-,-,h,-,-,-,i,-,-,N
chan1326,t,S,h,-,-,-,i,-,-,n
chen1267,t,S,h,-,-,-,i,-,-,n
kunm1234,t,S,h,-,-,-,i,-,-,-
tuol1234,t,-,h,-,-,-,i,y,a,N
pand1262,-,-,y,-,-,-,a,-,-,-
sand1270,-,-,z,-,-,-,a,-,-,-
sand1270,-,-,z,-,-,-,a,-,-,-
liuq1235,-,-,b,-,-,-,a,-,u,7
liuq1235,-,-,b,-,-,-,a,-,u,7
dong1287,k,-,h,-,w,-,i,-,-,-
nunu1247,k,-,h,u,w,e,i,-,-,-
numa1251,k,-,h,-,w,a,i,-,-,-
east2370,-,-,f,u,w,-,e,-,-,-
nort2747,-,-,f,-,h,-,a,-,-,-
sout2754,-,-,f,-,-,-,e,-,-,-
chua1248,-,-,S,-,-,-,i,-,-,-
nort2749,-,-,s,-,h,-,i,-,-,-
cent1394,-,-,s,-,e,-,i,-,-,-
luop1235,-,-,s,-,-,-,e,-,-,-
luop1235,-,-,s,-,-,-,e,-,-,-
jion1236,-,-,w,-,-,a,i,-,-,-
shee1238,-,-,f,-,-,u,i,-,-,-
pahn1237,-,-,f,-,-,a,i,-,-,-
pahn1237,-,-,f,-,-,e,i,-,-,-
youn1235,-,-,f,-,-,-,i,-,-,-
east2371,-,-,s,u,w,e,i,-,-,-
west2430,-,-,S,-,-,a,-,-,-,-
kimm1245,-,-,s,-,-,-,o,-,-,-
iumi1238,-,-,S,-,-,-,e,-,-,N
biao1254,-,-,S,-,-,-,a,-,-,-
dzao1238,-,-,b,-,-,-,e,-,-,u
sich1238,-,-,l,-,-,-,a,-,-,-
