language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,-,-,k,a,-,i,t,-,-,S,-,o,-
shee1238,-,-,k,u,w,e,k,-,-,h,-,a,-
pahn1237,-,-,q,a,-,-,-,-,-,l,-,u,-
youn1235,-,-,k,-,-,e,t,-,-,s,-,o,-
west2430,-,-,q,-,-,o,t,-,-,-,-,a,-
east2370,-,-,k,-,-,E,k,-,-,-,-,E,-
nort2747,-,-,k,-,-,-,-,-,-,-,-,e,n
sout2754,-,-,l,-,-,o,q,-,-,-,-,a,-
nort2749,-,-,-,-,-,-,k,-,-,-,-,o,-
cent1394,-,-,-,-,-,-,t,-,-,-,-,o,-
luop1235,-,-,-,-,-,-,t,-,3,k,-,u,-
luop1235,-,-,-,-,-,-,t,-,3,k,-,u,-
larg1235,-,-,k,-,-,i,t,-,a,-,-,u,-
biao1254,-,-,-,-,-,-,t,S,a,-,-,u,-
dzao1238,-,-,-,-,-,-,t,-,a,-,-,u,-
liuq1235,-,-,-,-,-,-,Z,-,-,-,-,3,p
liuq1235,-,-,-,-,-,-,y,-,-,-,-,i,p
sich1238,t,S,h,-,-,i,t,-,-,s,w,a,-
