language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,-,-,-,t,-,-,S,-,-,i,-
shee1238,-,-,-,k,-,-,-,-,-,i,-
pahn1237,7,a,N,t,-,-,S,-,-,i,-
pahn1237,7,a,N,t,-,-,S,-,-,i,-
youn1235,-,-,-,k,-,-,y,-,-,i,-
east2371,-,-,-,t,-,-,S,-,-,i,-
west2430,-,-,-,-,-,-,T,-,-,i,-
east2370,-,-,-,t,-,-,S,-,-,i,n
nort2747,-,-,-,t,-,-,S,-,-,i,n
sout2754,-,-,-,t,-,-,S,-,-,i,-
nort2749,-,-,-,t,-,-,S,-,-,a,-
cent1394,-,-,-,-,-,-,p,-,-,a,N
luop1235,-,-,-,t,-,-,S,-,-,i,-
luop1235,7,a,-,t,-,-,S,-,-,i,-
larg1235,-,-,-,t,-,-,S,-,-,a,-
kimm1245,-,-,-,t,-,-,S,-,a,u,-
iumi1238,-,-,-,d,-,-,z,y,a,u,-
biao1254,-,-,-,-,-,-,S,-,-,a,-
dzao1238,-,-,-,-,-,-,Z,-,a,u,-
east2363,-,-,-,-,-,-,y,-,-,3,m
east2363,-,-,-,-,-,-,l,-,-,u,m
liuq1235,-,-,-,-,-,-,Z,-,-,3,m
liuq1235,-,-,-,-,-,-,x,-,-,o,m
liuq1235,-,-,-,-,-,-,y,-,-,u,m
cent2009,-,-,-,-,-,-,r,-,-,u,m
cent2009,-,-,-,-,-,-,8,-,-,u,m
cent2009,-,-,-,-,-,-,r,-,-,u,m
sich1238,-,-,-,m,E,E,h,-,-,E,-
