language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,-,-,n,-,-,e
shee1238,k,-,u,N,-,-,-
pahn1237,-,-,-,n,-,-,e
pahn1237,-,-,-,n,p,h,e
youn1235,k,y,a,N,-,-,-
east2371,k,-,u,N,-,-,-
west2430,k,-,o,N,-,-,-
east2370,k,-,e,N,-,-,-
nort2747,n,-,e,n,-,-,-
sout2754,s,-,o,-,-,-,-
nort2749,n,-,i,-,-,-,-
cent1394,n,-,e,n,-,-,-
luop1235,t,s,e,-,-,-,-
larg1235,n,-,u,-,-,-,-
kimm1245,-,-,-,n,-,-,a
iumi1238,t,S,o,N,-,-,-
dzao1238,-,-,-,n,-,-,o
east2363,k,-,o,N,-,-,-
east2363,k,-,o,N,-,-,-
liuq1235,k,-,o,N,-,-,7
liuq1235,k,-,o,N,-,-,-
liuq1235,k,-,o,N,-,-,-
cent2009,k,-,o,N,-,-,-
cent2009,-,-,-,n,-,-,o
cent2009,k,-,o,N,-,-,-
sich1238,p,-,a,-,-,-,-
