language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,-,-,p,-,u,-
shee1238,t,a,t,s,y,-,o,N
pahn1237,q,a,-,-,l,-,e,-
youn1235,-,-,-,-,l,-,o,-
east2371,q,a,-,-,l,-,a,-
west2430,q,o,-,-,l,-,o,-
east2370,q,a,-,-,l,-,a,-
nort2747,q,a,-,-,s,-,a,N
sout2754,t,a,-,-,-,-,i,-
nort2749,q,a,-,-,t,-,E,-
cent1394,-,-,-,-,l,-,3,-
luop1235,7,3,-,-,l,-,o,-
luop1235,q,o,-,-,l,-,a,-
larg1235,7,a,-,-,l,-,a,-
biao1254,-,-,-,-,n,-,i,-
dzao1238,-,-,-,-,n,-,e,-
east2363,p,o,-,-,N,-,-,-
east2363,p,o,-,-,N,-,-,-
liuq1235,h,o,-,3,m,-,-,-
liuq1235,h,o,-,-,m,-,-,-
liuq1235,h,o,-,-,m,-,-,-
cent2009,p,o,-,-,N,-,-,-
cent2009,p,o,-,-,N,-,-,-
cent2009,-,-,-,-,n,3,i,-
sich1238,n,a,-,-,-,-,i,-
