language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
jion1236,-,-,n,-,-,-,3,-,-,-,-,N,n,-,-,-,a,-
shee1238,-,-,n,-,-,-,u,-,-,-,-,N,n,-,-,-,e,-
pahn1237,-,-,n,-,-,-,u,-,-,-,-,m,-,-,-,-,u,-
pahn1237,-,-,n,-,-,-,u,-,-,-,-,N,k,-,-,-,e,N
youn1235,-,-,n,-,-,-,e,-,-,-,-,N,n,-,-,-,o,-
east2371,b,u,t,-,-,-,3,-,-,-,-,-,-,-,-,-,u,-
west2430,-,-,t,-,-,S,i,-,-,-,-,m,y,-,-,-,i,-
east2370,-,-,n,-,-,-,e,-,-,-,-,i,t,-,-,-,o,-
nort2747,-,-,n,-,-,-,e,-,-,-,-,n,t,-,-,-,o,-
sout2754,-,-,n,-,-,-,i,-,-,-,-,-,t,-,-,-,o,-
nort2749,-,-,7,-,-,-,E,-,-,-,-,-,n,-,-,p,E,-
cent1394,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-
luop1235,t,-,h,-,-,-,o,-,-,-,-,N,n,-,-,-,o,-
luop1235,p,-,h,-,-,-,3,-,-,-,-,-,n,-,-,-,a,-
kimm1245,-,-,n,-,-,-,a,-,-,-,-,n,t,a,u,p,u,-
iumi1238,-,-,n,-,-,-,i,-,-,-,-,n,-,-,-,w,o,-
biao1254,-,-,7,-,-,-,a,-,-,-,-,-,t,a,-,-,u,-
dzao1238,-,-,v,-,-,-,e,i,v,o,n,n,-,-,-,-,a,-
east2363,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-
east2363,-,-,t,e,k,l,o,-,-,-,-,N,N,-,-,-,e,-
liuq1235,-,-,T,-,-,-,o,-,-,-,-,N,n,3,-,-,i,-
liuq1235,-,-,t,e,k,-,a,-,-,-,-,-,n,-,-,-,-,-
liuq1235,-,-,t,E,k,y,o,-,-,-,-,N,n,-,-,-,i,-
cent2009,-,-,-,-,-,p,a,-,-,-,-,N,t,-,-,-,e,-
cent2009,-,-,k,-,-,y,o,-,-,-,-,N,t,-,-,-,E,-
cent2009,-,-,-,-,-,p,o,-,-,-,-,N,t,-,-,-,E,-
sich1238,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-
