language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,n,k,w,e,i,-
shee1238,-,-,-,-,y,-,i,-
pahn1237,7,a,N,-,w,-,i,-
pahn1237,7,a,N,-,w,-,e,-
youn1235,-,-,-,-,v,-,a,-
east2371,-,-,-,-,Z,-,a,-
west2430,-,-,-,-,Z,-,o,-
east2370,-,-,n,-,y,-,e,u
nort2747,-,-,-,-,v,-,a,-
sout2754,-,-,-,-,v,-,i,-
nort2749,-,-,-,-,Z,-,a,-
luop1235,7,3,-,-,y,-,E,-
luop1235,q,o,-,-,y,-,E,-
larg1235,-,-,-,-,v,-,u,-
kimm1245,-,-,-,-,v,-,a,-
iumi1238,-,-,-,-,w,y,e,-
biao1254,-,-,-,-,l,-,o,-
dzao1238,-,-,-,-,v,y,a,-
liuq1235,-,-,-,-,5,-,u,7
sich1238,-,-,-,-,y,-,i,-
