language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
jion1236,-,-,-,t,-,-,3,N,k,-,l,-,u,-,N,-,-,-
shee1238,-,-,-,t,s,h,a,-,k,a,n,-,e,-,-,-,-,-
pahn1237,-,7,i,t,-,-,a,-,-,-,-,-,u,-,-,-,-,-
pahn1237,-,-,-,t,-,h,a,i,t,-,S,-,i,-,k,-,a,-
youn1235,-,-,-,t,-,-,o,-,7,o,n,-,o,-,-,-,-,-
west2430,-,-,-,t,-,-,o,-,-,-,S,-,i,-,-,-,-,-
east2370,-,-,-,t,-,-,e,-,-,-,-,-,u,-,f,-,a,-
nort2747,-,-,-,t,-,-,a,N,t,-,-,-,o,-,-,-,-,-
sout2754,-,-,-,q,-,-,h,-,-,-,-,-,o,-,p,-,a,i
nort2749,s,h,o,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-
cent1394,-,-,-,t,-,-,-,-,-,-,S,-,3,-,N,p,u,-
luop1235,-,n,o,t,-,-,-,-,-,-,S,-,o,-,N,-,-,-
luop1235,-,n,a,t,-,-,-,-,-,-,S,-,u,-,N,-,-,-
larg1235,-,-,-,x,-,-,-,-,-,-,-,-,u,b,u,-,-,-
kimm1245,-,-,-,7,-,-,o,N,d,-,-,o,i,-,-,-,-,-
iumi1238,-,-,-,t,-,-,o,m,d,-,z,o,i,-,-,-,-,-
biao1254,-,-,-,t,-,h,a,-,-,-,S,-,i,-,-,-,-,-
dzao1238,-,-,-,k,-,-,a,-,d,-,-,-,i,-,-,-,-,-
east2363,-,-,-,t,-,-,o,-,-,-,-,-,u,-,-,-,-,-
east2363,-,-,-,t,-,-,o,-,-,-,-,-,u,-,-,-,-,-
liuq1235,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-
liuq1235,-,-,-,t,-,-,-,-,-,-,-,-,o,-,N,-,-,-
liuq1235,-,-,-,t,-,-,-,-,-,-,-,-,u,-,7,-,-,-
cent2009,-,-,-,t,-,-,o,-,-,-,-,-,u,-,-,-,-,-
cent2009,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-
cent2009,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-
