language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,k,-,-,a,-,-
shee1238,-,-,k,-,-,a,-,-
pahn1237,-,-,q,-,-,a,-,-
pahn1237,-,-,q,-,-,a,-,-
youn1235,-,-,k,-,-,o,-,-
east2371,-,-,q,-,-,a,-,-
west2430,-,-,q,-,-,o,-,-
east2370,-,-,q,-,-,a,-,-
nort2747,-,-,q,-,-,a,-,-
sout2754,-,-,q,-,-,o,-,-
nort2749,-,-,q,-,-,u,-,-
cent1394,-,-,h,-,-,a,-,-
luop1235,7,3,q,-,-,o,-,-
luop1235,-,-,q,o,q,a,-,-
larg1235,-,-,q,-,-,a,-,-
kimm1245,-,-,d,-,-,a,i,-
iumi1238,-,-,g,-,-,a,i,-
biao1254,-,-,k,-,-,a,i,-
dzao1238,-,-,k,-,-,a,i,-
east2363,-,-,p,-,-,3,n,-
east2363,-,-,h,-,-,3,i,-
liuq1235,-,-,p,-,-,3,n,7
liuq1235,-,-,p,-,-,o,n,-
liuq1235,-,-,p,-,-,u,n,7
cent2009,-,-,p,-,-,u,n,-
cent2009,-,-,p,-,-,u,n,-
cent2009,-,-,p,-,-,u,n,-
sich1238,t,S,h,-,-,i,-,-
