language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
jion1236,-,n,-,-,-,-,t,-,u,N,n,p,a,-,i,-
shee1238,-,-,-,-,-,-,k,-,u,n,n,-,o,s,a,-
pahn1237,-,n,-,-,-,-,t,a,u,7,-,-,o,-,-,-
youn1235,-,-,-,-,-,-,k,-,3,-,n,-,o,s,e,u
east2371,-,Z,a,-,-,-,N,-,-,-,-,-,-,d,3,u
west2430,-,-,-,-,-,-,k,-,u,-,-,-,-,t,e,i
east2370,-,q,E,-,-,-,k,-,u,-,-,-,-,-,-,-
nort2747,-,k,i,-,-,-,k,-,u,-,-,-,-,-,-,-
sout2754,p,h,e,-,-,-,k,-,u,-,-,-,-,-,-,-
nort2749,-,S,o,-,n,t,S,-,o,-,-,-,-,-,-,-
cent1394,t,S,a,N,n,t,-,-,o,-,-,-,-,-,-,-
luop1235,-,l,u,-,t,-,S,-,o,N,-,-,-,-,-,-
luop1235,-,X,o,-,n,-,G,w,a,N,-,-,-,-,-,-
larg1235,-,G,a,-,-,-,-,-,u,-,-,-,-,-,-,-
kimm1245,-,k,a,-,-,-,d,-,i,N,-,-,-,-,-,-
biao1254,t,h,-,-,-,-,y,-,u,n,-,-,-,d,a,-
dzao1238,-,h,-,-,-,-,-,-,e,n,-,-,-,-,-,-
east2363,-,y,o,a,-,-,k,-,-,-,-,-,-,-,-,-
east2363,-,l,o,a,-,-,k,-,-,-,-,-,-,-,-,-
liuq1235,-,Z,o,-,-,-,k,-,-,-,-,-,-,-,-,-
liuq1235,-,x,o,-,-,-,k,-,-,-,-,-,-,-,-,-
liuq1235,-,y,o,-,-,-,k,-,-,-,-,-,-,-,-,-
cent2009,-,r,o,-,-,-,k,-,-,-,-,-,-,-,-,-
cent2009,-,8,o,-,-,-,k,-,-,-,-,-,-,-,-,-
cent2009,-,r,o,3,-,-,k,-,-,-,-,-,-,-,-,-
sich1238,-,h,a,-,-,-,b,-,a,-,-,-,-,-,-,-
sich1238,-,m,a,-,-,-,b,-,a,-,-,-,-,-,-,-
