language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,y,a,N,-,-,-
shee1238,-,-,y,a,N,-,-,-
pahn1237,-,-,y,a,N,-,-,-
pahn1237,-,-,Z,a,N,-,-,-
youn1235,-,-,y,e,u,-,-,-
east2371,-,-,Z,a,N,-,-,-
west2430,q,o,Z,o,N,-,-,-
east2370,-,-,Z,i,-,-,-,-
nort2747,-,-,Z,i,-,-,-,-
sout2754,-,-,Z,o,-,-,-,-
nort2749,-,-,Z,3,-,-,-,-
cent1394,-,-,Z,o,N,-,-,-
luop1235,7,3,Z,o,N,-,-,-
luop1235,q,o,y,a,N,-,-,-
larg1235,-,-,Z,u,n,d,l,i
kimm1245,-,-,z,a,N,-,-,-
iumi1238,-,-,Z,a,N,-,-,-
biao1254,m,-,y,a,u,-,-,-
dzao1238,b,-,y,a,u,-,-,-
east2363,k,-,y,a,-,-,-,-
east2363,k,-,l,a,-,-,-,-
liuq1235,T,-,T,a,-,-,-,-
liuq1235,-,-,S,a,-,-,-,-
liuq1235,k,-,y,a,-,-,-,-
cent2009,k,-,y,a,-,-,-,-
cent2009,k,-,y,a,-,-,-,-
cent2009,T,-,y,a,-,-,-,-
