language,x1,x2,x3,x4,x5,x6,x7,x8
guan1279,-,-,t,-,h,-,a,u
yuet1238,-,-,t,-,h,-,E,u
chan1326,-,-,t,-,h,-,o,u
chen1267,-,-,t,-,h,-,3,u
pand1262,-,-,l,-,y,-,a,k
sand1270,-,-,l,-,y,-,a,k
sand1270,-,-,l,-,y,-,a,k
east2363,-,-,-,-,S,-,a,k
east2363,-,-,t,-,S,-,a,k
liuq1235,-,-,t,-,s,-,a,k
liuq1235,-,-,t,-,S,-,a,k
liuq1235,-,-,t,-,s,-,a,k
cent2009,-,-,-,-,S,-,a,k
cent2009,-,-,-,-,s,-,a,k
cent2009,-,-,-,-,S,-,a,k
east2370,-,-,n,-,y,-,a,n
nort2747,7,E,n,-,y,-,a,N
sout2754,-,-,t,-,s,-,a,u
jion1236,-,-,N,-,y,-,i,N
shee1238,-,-,k,a,y,-,i,n
pahn1237,-,-,t,-,S,-,o,-
pahn1237,-,-,N,-,-,-,-,-
youn1235,-,-,N,-,y,-,i,-
kimm1245,-,-,n,-,-,-,i,m
iumi1238,-,-,n,-,-,-,i,m
biao1254,-,-,t,-,h,3,i,-
sich1238,-,-,k,-,h,-,3,-
