language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,n,k,-,-,-,h,e,i
shee1238,-,k,-,-,-,h,u,i
pahn1237,-,q,-,-,-,h,e,i
pahn1237,-,q,-,-,-,h,e,-
youn1235,-,k,-,-,-,h,a,i
east2371,-,q,-,-,-,h,a,i
west2430,-,q,-,-,-,h,a,-
east2370,-,N,-,-,-,-,E,-
nort2747,-,N,-,-,-,-,a,-
sout2754,-,k,-,-,-,-,a,N
nort2749,-,q,-,-,-,h,a,-
cent1394,-,-,-,-,-,h,a,-
luop1235,-,t,3,n,d,Z,e,-
luop1235,-,t,3,n,d,Z,e,-
larg1235,-,-,-,n,d,Z,i,-
kimm1245,-,g,-,-,-,-,a,i
iumi1238,-,g,-,-,-,-,a,i
biao1254,-,k,-,-,-,h,o,-
dzao1238,-,g,-,-,-,-,o,i
east2363,-,-,-,-,-,y,a,u
east2363,-,-,-,-,-,l,-,o
liuq1235,-,-,-,-,-,Z,a,u
liuq1235,-,-,-,-,-,x,a,u
liuq1235,-,-,-,-,-,y,a,u
cent2009,-,-,-,-,-,r,-,o
cent2009,-,-,-,-,-,8,a,u
cent2009,-,-,-,-,-,r,-,o
sich1238,d,Z,-,-,-,y,-,i
