language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,-,k,-,-,h,-,-,a,-
shee1238,s,u,k,-,-,h,-,-,u,-
pahn1237,-,-,t,S,u,y,-,-,a,-
pahn1237,-,-,n,-,-,-,-,-,o,-
youn1235,-,-,n,-,-,-,-,-,a,-
east2371,-,-,t,-,-,-,-,-,o,-
west2430,-,-,m,-,-,-,-,-,o,-
east2370,-,-,-,-,-,l,-,-,e,i
nort2747,-,-,t,S,u,x,-,-,3,-
sout2754,-,-,t,y,o,S,-,-,o,-
nort2749,-,-,k,-,-,h,-,-,e,-
cent1394,-,-,t,-,-,-,-,-,u,-
luop1235,-,-,-,-,-,p,-,-,i,-
larg1235,-,-,t,L,-,h,-,-,a,-
kimm1245,-,-,k,-,-,h,w,-,a,n
iumi1238,-,-,k,-,-,h,u,-,-,n
biao1254,-,-,l,-,-,y,-,-,a,-
dzao1238,-,-,-,-,-,l,-,-,a,i
east2363,-,-,-,-,-,N,-,-,a,N
east2363,-,-,-,-,-,p,-,-,a,k
liuq1235,-,-,-,-,-,p,-,-,a,k
liuq1235,-,-,-,-,-,p,-,-,a,k
liuq1235,-,-,-,-,-,p,-,-,a,k
cent2009,-,-,-,-,-,f,-,-,u,N
cent2009,-,-,-,-,-,n,-,-,a,N
cent2009,-,-,-,-,-,f,u,w,3,N
sich1238,-,-,-,-,-,s,-,-,o,-
