language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
guan1279,-,-,-,f,-,-,u,-,-,i
guan1279,-,-,-,f,-,-,u,w,-,i
xian1255,-,-,-,f,-,-,u,-,-,i
nann1239,-,-,-,f,-,-,u,-,-,i
yuet1238,-,-,-,f,-,-,o,-,-,i
guiy1235,-,-,-,x,-,-,u,w,e,i
wuha1234,-,-,-,x,-,-,u,w,e,i
chan1326,-,-,-,f,-,-,-,-,e,i
chen1267,-,-,-,x,-,-,u,w,e,i
kunm1234,-,-,-,x,-,-,u,w,e,i
guil1241,-,-,-,f,-,-,e,-,-,i
hain1237,-,-,-,h,-,-,u,-,-,i
pand1262,-,-,-,v,-,-,u,-,-,k
sand1270,-,-,-,v,-,-,u,-,-,k
sand1270,-,-,-,v,-,-,u,-,-,k
east2363,-,-,-,t,a,-,u,-,-,-
east2363,-,-,-,t,a,-,u,-,-,-
liuq1235,-,-,-,t,a,-,u,-,-,7
liuq1235,-,-,-,t,a,-,u,-,-,-
liuq1235,-,-,-,t,a,-,u,-,-,7
cent2009,-,-,-,t,a,-,u,-,-,-
cent2009,-,-,-,t,a,-,u,-,-,-
cent2009,-,-,-,t,a,-,u,-,-,-
dong1287,7,a,-,S,-,-,a,-,-,-
nunu1247,k,u,-,s,-,-,a,-,-,-
numa1251,-,-,-,S,-,-,u,-,-,-
east2370,-,-,-,S,-,-,o,-,-,-
nort2747,q,a,-,S,h,-,u,-,-,-
sout2754,-,-,-,S,-,-,o,-,-,-
chua1248,t,-,-,S,h,-,o,-,-,-
larg1235,t,-,-,S,h,a,u,-,-,-
nort2749,q,3,-,s,h,-,o,-,-,-
cent1394,-,-,-,s,-,-,o,-,-,-
luop1235,7,3,t,s,h,-,u,-,-,-
luop1235,7,a,t,s,h,-,i,-,-,-
jion1236,-,-,-,8,e,-,i,-,-,-
shee1238,t,-,-,s,h,-,i,-,-,n
pahn1237,q,a,-,s,-,-,i,-,-,-
pahn1237,-,-,-,S,-,-,i,-,-,-
youn1235,t,-,-,s,h,-,o,-,-,-
west2430,-,-,-,S,-,-,i,-,-,-
kimm1245,-,-,-,S,a,-,i,-,-,-
iumi1238,-,-,-,s,a,-,i,-,-,-
biao1254,-,-,-,s,a,-,i,-,-,-
dzao1238,-,-,-,s,o,-,i,-,-,-
sich1238,k,-,-,h,o,-,o,h,E,E
